,time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
4691,1591098.0,180.0,67.0,748.0,278.0,65.0,799.0,281.0,43.0
4692,1591250.0,180.0,67.0,798.0,267.0,65.0,836.0,270.0,43.0
4693,1591402.0,180.0,67.0,800.0,267.0,65.0,850.0,269.0,43.0
4694,1591555.0,180.0,67.0,792.0,269.0,65.0,837.0,269.0,43.0
4695,1591707.0,180.0,67.0,792.0,267.0,65.0,837.0,269.0,43.0
4696,1591860.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4697,1592012.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,43.0
4698,1592165.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,43.0
4699,1592317.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,43.0
4700,1592470.0,180.0,67.0,792.0,267.0,65.0,836.0,270.0,43.0
4701,1592622.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4702,1592774.0,180.0,67.0,791.0,266.0,65.0,836.0,269.0,43.0
4703,1592927.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4690,1590945.0,180.0,67.0,652.0,295.0,65.0,698.0,311.0,43.0
4704,1593079.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4706,1593384.0,180.0,67.0,793.0,267.0,65.0,836.0,269.0,43.0
4707,1593537.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4708,1593689.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4709,1593842.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4710,1593994.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4711,1594146.0,180.0,67.0,793.0,267.0,65.0,836.0,269.0,43.0
4712,1594299.0,180.0,67.0,792.0,265.0,65.0,836.0,269.0,43.0
4713,1594451.0,180.0,67.0,792.0,266.0,65.0,836.0,269.0,43.0
4714,1594604.0,180.0,67.0,792.0,266.0,65.0,836.0,269.0,43.0
4715,1594756.0,180.0,67.0,792.0,266.0,65.0,836.0,269.0,43.0
4716,1594909.0,180.0,67.0,792.0,266.0,65.0,836.0,269.0,43.0
4717,1595061.0,180.0,67.0,791.0,266.0,65.0,836.0,269.0,43.0
4718,1595213.0,180.0,67.0,792.0,266.0,65.0,836.0,270.0,43.0
4705,1593232.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,43.0
4689,1590793.0,180.0,67.0,617.0,302.0,65.0,649.0,321.0,43.0
4668,1583591.0,180.0,67.0,794.0,267.0,65.0,844.0,266.0,43.0
4667,1583439.0,180.0,67.0,794.0,267.0,65.0,844.0,266.0,43.0
4619,1572121.0,180.0,67.0,792.0,268.0,65.0,838.0,268.0,42.0
4620,1572274.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,42.0
4621,1572426.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,42.0
4622,1572579.0,180.0,67.0,791.0,267.0,65.0,838.0,268.0,42.0
4623,1572731.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,42.0
4624,1572883.0,180.0,67.0,792.0,267.0,65.0,838.0,268.0,42.0
4625,1573036.0,180.0,67.0,792.0,267.0,65.0,838.0,268.0,42.0
4626,1573188.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,42.0
4627,1573341.0,180.0,67.0,792.0,267.0,65.0,838.0,268.0,42.0
4628,1573493.0,180.0,67.0,792.0,269.0,65.0,838.0,268.0,42.0
4629,1573646.0,180.0,67.0,792.0,268.0,65.0,838.0,268.0,43.0
4649,1580694.0,180.0,67.0,580.0,311.0,65.0,613.0,332.0,43.0
4650,1580847.0,180.0,67.0,624.0,306.0,65.0,642.0,327.0,43.0
4651,1580999.0,180.0,67.0,775.0,272.0,65.0,758.0,300.0,43.0
4652,1581152.0,180.0,67.0,814.0,267.0,65.0,834.0,274.0,43.0
4653,1581304.0,180.0,67.0,809.0,267.0,65.0,844.0,269.0,43.0
4654,1581457.0,180.0,67.0,802.0,267.0,65.0,844.0,269.0,43.0
4655,1581609.0,180.0,67.0,752.0,267.0,65.0,845.0,267.0,43.0
4656,1581762.0,180.0,67.0,794.0,269.0,65.0,844.0,267.0,43.0
4657,1581914.0,180.0,67.0,794.0,269.0,65.0,844.0,268.0,43.0
4658,1582067.0,180.0,67.0,794.0,269.0,65.0,844.0,268.0,43.0
4659,1582219.0,180.0,67.0,794.0,268.0,65.0,844.0,268.0,43.0
4660,1582372.0,180.0,67.0,793.0,269.0,65.0,844.0,268.0,43.0
4661,1582524.0,180.0,67.0,794.0,268.0,65.0,844.0,268.0,43.0
4662,1582677.0,180.0,67.0,794.0,269.0,65.0,844.0,267.0,43.0
4663,1582829.0,180.0,67.0,794.0,268.0,65.0,844.0,266.0,43.0
4664,1582982.0,180.0,67.0,794.0,267.0,65.0,844.0,266.0,43.0
4665,1583134.0,180.0,67.0,794.0,267.0,65.0,844.0,266.0,43.0
4666,1583287.0,180.0,67.0,794.0,268.0,65.0,844.0,266.0,43.0
4739,1602416.0,180.0,67.0,616.0,301.0,65.0,654.0,319.0,44.0
4845,1626575.0,180.0,67.0,792.0,267.0,65.0,842.0,268.0,45.0
4740,1602568.0,180.0,67.0,647.0,293.0,65.0,654.0,321.0,44.0
4742,1602873.0,180.0,67.0,789.0,267.0,65.0,796.0,283.0,44.0
4796,1615105.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,44.0
4797,1615257.0,180.0,67.0,793.0,269.0,65.0,840.0,269.0,44.0
4798,1615410.0,180.0,67.0,794.0,267.0,65.0,840.0,269.0,44.0
4799,1615562.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,44.0
4800,1615715.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,44.0
4801,1615867.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,44.0
4802,1616020.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,44.0
4803,1616172.0,180.0,67.0,793.0,268.0,65.0,840.0,268.0,44.0
4804,1616325.0,180.0,67.0,794.0,269.0,65.0,839.0,268.0,44.0
4805,1616477.0,180.0,67.0,793.0,268.0,65.0,840.0,268.0,44.0
4806,1616629.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,44.0
4807,1616782.0,180.0,67.0,794.0,269.0,65.0,839.0,268.0,44.0
4808,1616935.0,180.0,67.0,794.0,267.0,65.0,840.0,268.0,44.0
4795,1614952.0,180.0,67.0,793.0,269.0,65.0,840.0,269.0,44.0
4829,1624136.0,180.0,67.0,610.0,303.0,65.0,637.0,325.0,45.0
4831,1624441.0,180.0,67.0,647.0,296.0,65.0,657.0,323.0,45.0
4832,1624593.0,180.0,67.0,747.0,279.0,65.0,769.0,293.0,45.0
4833,1624746.0,180.0,67.0,796.0,268.0,65.0,836.0,272.0,45.0
4834,1624898.0,180.0,67.0,797.0,267.0,65.0,842.0,269.0,45.0
4835,1625051.0,180.0,67.0,792.0,269.0,65.0,842.0,269.0,45.0
4836,1625203.0,180.0,67.0,792.0,269.0,65.0,841.0,269.0,45.0
4837,1625355.0,180.0,67.0,792.0,267.0,65.0,842.0,268.0,45.0
4838,1625508.0,180.0,67.0,792.0,269.0,65.0,842.0,268.0,45.0
4839,1625660.0,180.0,67.0,792.0,267.0,65.0,841.0,268.0,45.0
4840,1625813.0,180.0,67.0,792.0,268.0,65.0,841.0,268.0,45.0
4841,1625965.0,180.0,67.0,792.0,267.0,65.0,841.0,268.0,45.0
4842,1626118.0,180.0,67.0,792.0,267.0,65.0,841.0,268.0,45.0
4843,1626270.0,180.0,67.0,792.0,267.0,65.0,842.0,268.0,45.0
4830,1624288.0,180.0,67.0,610.0,303.0,65.0,638.0,325.0,45.0
4794,1614800.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,44.0
4793,1614648.0,180.0,67.0,794.0,269.0,65.0,839.0,269.0,44.0
4792,1614495.0,180.0,67.0,794.0,268.0,65.0,840.0,269.0,44.0
4743,1603025.0,180.0,67.0,794.0,269.0,65.0,834.0,272.0,44.0
4744,1603178.0,180.0,67.0,793.0,269.0,65.0,833.0,272.0,44.0
4745,1603330.0,180.0,67.0,793.0,267.0,65.0,833.0,272.0,44.0
4746,1603483.0,180.0,67.0,793.0,267.0,65.0,833.0,270.0,44.0
4747,1603635.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4748,1603788.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4749,1603940.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4750,1604092.0,180.0,67.0,791.0,267.0,65.0,832.0,271.0,44.0
4751,1604245.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4752,1604397.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4753,1604550.0,180.0,67.0,792.0,269.0,65.0,832.0,271.0,44.0
4754,1604702.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4755,1604855.0,180.0,67.0,791.0,267.0,65.0,832.0,271.0,44.0
4756,1605007.0,180.0,67.0,792.0,267.0,65.0,832.0,270.0,44.0
4757,1605160.0,180.0,67.0,792.0,267.0,65.0,832.0,271.0,44.0
4758,1605312.0,180.0,67.0,792.0,269.0,65.0,832.0,270.0,44.0
4779,1612513.0,180.0,67.0,578.0,311.0,65.0,607.0,336.0,44.0
4780,1612666.0,180.0,67.0,696.0,284.0,65.0,641.0,332.0,44.0
4781,1612818.0,180.0,67.0,802.0,265.0,65.0,755.0,302.0,44.0
4782,1612971.0,180.0,67.0,813.0,266.0,65.0,830.0,277.0,44.0
4783,1613123.0,180.0,67.0,806.0,266.0,65.0,841.0,270.0,44.0
4784,1613275.0,180.0,67.0,801.0,266.0,65.0,840.0,269.0,44.0
4785,1613428.0,180.0,67.0,795.0,267.0,65.0,840.0,269.0,44.0
4786,1613580.0,180.0,67.0,793.0,269.0,65.0,840.0,269.0,44.0
4787,1613733.0,180.0,67.0,796.0,269.0,65.0,840.0,269.0,44.0
4788,1613885.0,180.0,67.0,794.0,268.0,65.0,840.0,269.0,44.0
4789,1614038.0,180.0,67.0,793.0,268.0,65.0,840.0,269.0,44.0
4790,1614190.0,180.0,67.0,794.0,267.0,65.0,840.0,269.0,44.0
4791,1614343.0,180.0,67.0,794.0,267.0,65.0,840.0,269.0,44.0
4741,1602720.0,180.0,67.0,741.0,273.0,65.0,694.0,314.0,44.0
4618,1571969.0,180.0,67.0,792.0,267.0,65.0,838.0,268.0,42.0
5073,1681332.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5075,1681637.0,180.0,67.0,800.0,267.0,65.0,833.0,269.0,47.0
5317,1734528.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,49.0
5318,1734680.0,180.0,67.0,789.0,269.0,65.0,836.0,268.0,49.0
5319,1734833.0,180.0,67.0,790.0,269.0,65.0,835.0,268.0,49.0
5320,1734985.0,180.0,67.0,789.0,268.0,65.0,836.0,267.0,49.0
5321,1735138.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,49.0
5322,1735290.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5342,1742339.0,180.0,67.0,618.0,300.0,65.0,646.0,319.0,50.0
5343,1742491.0,180.0,67.0,619.0,299.0,65.0,646.0,319.0,50.0
5344,1742644.0,180.0,67.0,652.0,293.0,65.0,650.0,321.0,50.0
5345,1742796.0,180.0,67.0,745.0,274.0,65.0,736.0,301.0,50.0
5346,1742949.0,180.0,67.0,794.0,267.0,65.0,821.0,274.0,50.0
5347,1743101.0,180.0,67.0,796.0,267.0,65.0,840.0,268.0,50.0
5348,1743253.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,50.0
5316,1734375.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,49.0
5349,1743406.0,180.0,67.0,792.0,268.0,65.0,837.0,268.0,50.0
5351,1743711.0,180.0,67.0,792.0,267.0,65.0,836.0,267.0,50.0
5352,1743863.0,180.0,67.0,792.0,267.0,65.0,836.0,267.0,50.0
5353,1744016.0,180.0,67.0,792.0,267.0,65.0,836.0,266.0,50.0
5354,1744168.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,50.0
5355,1744321.0,180.0,67.0,792.0,267.0,65.0,836.0,267.0,50.0
5356,1744473.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,50.0
5357,1744625.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5358,1744778.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5359,1744930.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5360,1745083.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5361,1745235.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5382,1752436.0,180.0,67.0,609.0,302.0,65.0,644.0,321.0,50.0
5383,1752589.0,180.0,67.0,653.0,293.0,65.0,643.0,320.0,50.0
5350,1743558.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,50.0
5315,1734223.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,49.0
5314,1734070.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,49.0
5313,1733918.0,180.0,67.0,790.0,268.0,65.0,835.0,268.0,49.0
5264,1722448.0,180.0,67.0,792.0,272.0,65.0,841.0,268.0,49.0
5265,1722601.0,180.0,67.0,792.0,270.0,65.0,842.0,268.0,49.0
5266,1722753.0,180.0,67.0,792.0,270.0,65.0,841.0,268.0,49.0
5267,1722906.0,180.0,67.0,792.0,270.0,65.0,841.0,267.0,49.0
5268,1723058.0,180.0,67.0,792.0,270.0,65.0,841.0,268.0,49.0
5269,1723211.0,180.0,67.0,792.0,270.0,65.0,841.0,267.0,49.0
5270,1723363.0,180.0,67.0,792.0,270.0,65.0,841.0,268.0,49.0
5271,1723516.0,180.0,67.0,792.0,269.0,65.0,841.0,268.0,49.0
5272,1723668.0,180.0,67.0,792.0,269.0,65.0,841.0,267.0,49.0
5293,1730869.0,180.0,67.0,613.0,302.0,65.0,650.0,319.0,49.0
5294,1731022.0,180.0,67.0,654.0,296.0,65.0,650.0,320.0,49.0
5295,1731174.0,180.0,67.0,743.0,270.0,65.0,661.0,321.0,49.0
5296,1731327.0,180.0,67.0,788.0,267.0,65.0,760.0,296.0,49.0
5297,1731479.0,180.0,67.0,789.0,269.0,65.0,827.0,273.0,49.0
5298,1731631.0,180.0,67.0,790.0,269.0,65.0,850.0,269.0,49.0
5299,1731784.0,180.0,67.0,790.0,269.0,65.0,837.0,269.0,49.0
5300,1731936.0,180.0,67.0,790.0,269.0,65.0,837.0,269.0,49.0
5301,1732089.0,180.0,67.0,789.0,269.0,65.0,836.0,269.0,49.0
5302,1732241.0,180.0,67.0,790.0,267.0,65.0,836.0,269.0,49.0
5303,1732394.0,180.0,67.0,789.0,269.0,65.0,836.0,269.0,49.0
5304,1732546.0,180.0,67.0,789.0,269.0,65.0,837.0,268.0,49.0
5305,1732698.0,180.0,67.0,789.0,268.0,65.0,835.0,268.0,49.0
5306,1732851.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,49.0
5307,1733003.0,180.0,67.0,789.0,268.0,65.0,836.0,268.0,49.0
5308,1733156.0,180.0,67.0,789.0,268.0,65.0,836.0,268.0,49.0
5309,1733308.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,49.0
5310,1733461.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,49.0
5311,1733613.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,49.0
5312,1733766.0,180.0,67.0,790.0,267.0,65.0,836.0,267.0,49.0
5384,1752741.0,180.0,67.0,745.0,271.0,65.0,663.0,321.0,50.0
5263,1722296.0,180.0,67.0,792.0,270.0,65.0,841.0,267.0,49.0
5385,1752894.0,180.0,67.0,787.0,267.0,65.0,770.0,292.0,50.0
5387,1753198.0,180.0,67.0,790.0,269.0,65.0,837.0,268.0,50.0
5421,1758382.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5422,1758534.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5423,1758686.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5424,1758839.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5425,1758991.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5426,1759144.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5427,1759296.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5428,1759449.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5429,1759601.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5430,1759753.0,180.0,67.0,789.0,267.0,65.0,836.0,267.0,50.0
5431,1759906.0,180.0,67.0,789.0,267.0,65.0,836.0,266.0,50.0
5432,1760058.0,180.0,67.0,790.0,267.0,65.0,836.0,266.0,50.0
5433,1760211.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5420,1758229.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5434,1760363.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5436,1760668.0,180.0,67.0,789.0,267.0,65.0,835.0,268.0,50.0
5437,1760821.0,180.0,67.0,789.0,267.0,65.0,836.0,266.0,50.0
5438,1760973.0,180.0,67.0,790.0,267.0,65.0,836.0,266.0,50.0
5439,1761126.0,180.0,67.0,790.0,267.0,65.0,836.0,267.0,50.0
5440,1761278.0,180.0,67.0,789.0,267.0,65.0,835.0,267.0,50.0
5441,1761430.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,50.0
5442,1761583.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5443,1761735.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5444,1761888.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5445,1762040.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5446,1762193.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5447,1762345.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5448,1762497.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5435,1760516.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5419,1758077.0,180.0,67.0,790.0,267.0,65.0,836.0,267.0,50.0
5418,1757924.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5417,1757772.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5388,1753351.0,180.0,67.0,790.0,267.0,65.0,836.0,269.0,50.0
5389,1753503.0,180.0,67.0,790.0,267.0,65.0,836.0,270.0,50.0
5390,1753656.0,180.0,67.0,790.0,269.0,65.0,837.0,269.0,50.0
5391,1753808.0,180.0,67.0,789.0,269.0,65.0,836.0,269.0,50.0
5392,1753961.0,180.0,67.0,790.0,267.0,65.0,836.0,267.0,50.0
5393,1754113.0,180.0,67.0,789.0,269.0,65.0,836.0,268.0,50.0
5394,1754266.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5395,1754418.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5396,1754571.0,180.0,67.0,789.0,267.0,65.0,836.0,267.0,50.0
5397,1754723.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5398,1754875.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5399,1755028.0,180.0,67.0,790.0,268.0,65.0,836.0,268.0,50.0
5400,1755180.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5401,1755333.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5402,1755485.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5403,1755638.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5404,1755790.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5405,1755942.0,180.0,67.0,789.0,267.0,65.0,836.0,267.0,50.0
5406,1756095.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5407,1756247.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5408,1756400.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5409,1756552.0,180.0,67.0,790.0,268.0,65.0,836.0,268.0,50.0
5410,1756705.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5411,1756857.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5412,1757010.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5413,1757162.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5414,1757314.0,180.0,67.0,790.0,268.0,65.0,836.0,268.0,50.0
5415,1757467.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,50.0
5416,1757619.0,180.0,67.0,789.0,267.0,65.0,836.0,268.0,50.0
5386,1753046.0,180.0,67.0,788.0,269.0,65.0,833.0,270.0,50.0
5074,1681484.0,180.0,67.0,792.0,267.0,65.0,832.0,269.0,47.0
5262,1722143.0,180.0,67.0,792.0,270.0,65.0,841.0,266.0,49.0
5260,1721838.0,180.0,67.0,792.0,270.0,65.0,841.0,268.0,49.0
5109,1686819.0,180.0,67.0,792.0,268.0,65.0,832.0,269.0,47.0
5110,1686972.0,180.0,67.0,792.0,269.0,65.0,832.0,269.0,47.0
5111,1687124.0,180.0,67.0,791.0,269.0,65.0,831.0,268.0,47.0
5112,1687277.0,180.0,67.0,790.0,267.0,65.0,831.0,267.0,47.0
5113,1687429.0,180.0,67.0,791.0,268.0,65.0,832.0,268.0,47.0
5114,1687582.0,180.0,67.0,791.0,269.0,65.0,831.0,268.0,47.0
5115,1687734.0,180.0,67.0,791.0,267.0,65.0,832.0,268.0,47.0
5116,1687886.0,180.0,67.0,791.0,268.0,65.0,831.0,268.0,47.0
5117,1688039.0,180.0,67.0,792.0,267.0,65.0,832.0,267.0,47.0
5118,1688191.0,180.0,67.0,792.0,268.0,65.0,831.0,268.0,47.0
5119,1688344.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5120,1688496.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5121,1688649.0,180.0,67.0,791.0,269.0,65.0,831.0,266.0,47.0
5108,1686667.0,180.0,67.0,791.0,269.0,65.0,831.0,269.0,47.0
5122,1688801.0,180.0,67.0,791.0,267.0,65.0,831.0,266.0,47.0
5124,1689106.0,180.0,67.0,792.0,269.0,65.0,831.0,268.0,47.0
5125,1689258.0,180.0,67.0,791.0,269.0,65.0,831.0,268.0,47.0
5126,1689411.0,180.0,67.0,792.0,268.0,65.0,832.0,268.0,47.0
5127,1689563.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5128,1689716.0,180.0,67.0,791.0,268.0,65.0,832.0,268.0,47.0
5129,1689868.0,180.0,67.0,792.0,269.0,65.0,832.0,268.0,47.0
5130,1690021.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5131,1690173.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5132,1690326.0,180.0,67.0,792.0,267.0,65.0,832.0,266.0,47.0
5133,1690478.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5134,1690630.0,180.0,67.0,792.0,268.0,65.0,832.0,268.0,47.0
5135,1690783.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5136,1690935.0,180.0,67.0,792.0,267.0,65.0,832.0,267.0,47.0
5123,1688954.0,180.0,67.0,792.0,269.0,65.0,831.0,266.0,47.0
5107,1686515.0,180.0,67.0,791.0,268.0,65.0,831.0,269.0,47.0
5106,1686362.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5105,1686210.0,180.0,67.0,792.0,267.0,65.0,831.0,268.0,47.0
5076,1681789.0,180.0,67.0,791.0,268.0,65.0,832.0,269.0,47.0
5077,1681941.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5078,1682094.0,180.0,67.0,791.0,269.0,65.0,832.0,269.0,47.0
5079,1682246.0,180.0,67.0,791.0,267.0,65.0,831.0,269.0,47.0
5080,1682399.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5081,1682551.0,180.0,67.0,792.0,267.0,65.0,831.0,269.0,47.0
5082,1682704.0,180.0,67.0,792.0,267.0,65.0,831.0,269.0,47.0
5083,1682856.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5084,1683009.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5085,1683161.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5086,1683313.0,180.0,67.0,791.0,269.0,65.0,832.0,268.0,47.0
5087,1683466.0,180.0,67.0,792.0,268.0,65.0,832.0,269.0,47.0
5088,1683618.0,180.0,67.0,791.0,268.0,65.0,832.0,269.0,47.0
5089,1683771.0,180.0,67.0,791.0,269.0,65.0,831.0,269.0,47.0
5090,1683923.0,180.0,67.0,792.0,267.0,65.0,832.0,269.0,47.0
5091,1684076.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5092,1684228.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5093,1684380.0,180.0,67.0,791.0,267.0,65.0,831.0,269.0,47.0
5094,1684533.0,180.0,67.0,791.0,267.0,65.0,832.0,269.0,47.0
5095,1684685.0,180.0,67.0,791.0,267.0,65.0,832.0,268.0,47.0
5096,1684838.0,180.0,67.0,791.0,267.0,65.0,832.0,268.0,47.0
5097,1684990.0,180.0,67.0,792.0,268.0,65.0,832.0,268.0,47.0
5098,1685143.0,180.0,67.0,791.0,268.0,65.0,832.0,268.0,47.0
5099,1685295.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5100,1685447.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5101,1685600.0,180.0,67.0,792.0,267.0,65.0,831.0,268.0,47.0
5102,1685752.0,180.0,67.0,791.0,267.0,65.0,831.0,268.0,47.0
5103,1685905.0,180.0,67.0,792.0,267.0,65.0,832.0,268.0,47.0
5104,1686057.0,180.0,67.0,792.0,269.0,65.0,831.0,268.0,47.0
5137,1691088.0,180.0,67.0,792.0,267.0,65.0,832.0,267.0,47.0
5261,1721991.0,180.0,67.0,793.0,271.0,65.0,842.0,268.0,49.0
5138,1691240.0,180.0,67.0,792.0,269.0,65.0,831.0,268.0,47.0
5140,1691545.0,180.0,67.0,792.0,267.0,65.0,832.0,266.0,47.0
5193,1703625.0,180.0,67.0,790.0,269.0,65.0,836.0,266.0,48.0
5194,1703777.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,48.0
5195,1703930.0,180.0,67.0,789.0,267.0,65.0,836.0,266.0,48.0
5196,1704082.0,180.0,67.0,790.0,269.0,65.0,836.0,268.0,48.0
5197,1704235.0,180.0,67.0,790.0,268.0,65.0,836.0,266.0,48.0
5198,1704387.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,48.0
5199,1704540.0,180.0,67.0,790.0,269.0,65.0,836.0,267.0,48.0
5219,1711588.0,180.0,67.0,585.0,311.0,65.0,616.0,328.0,48.0
5220,1711741.0,180.0,67.0,614.0,305.0,65.0,616.0,331.0,48.0
5221,1711893.0,180.0,67.0,723.0,277.0,65.0,647.0,327.0,48.0
5222,1712046.0,180.0,67.0,784.0,268.0,65.0,766.0,295.0,48.0
5223,1712198.0,180.0,67.0,792.0,269.0,65.0,836.0,270.0,48.0
5224,1712351.0,180.0,67.0,792.0,269.0,65.0,841.0,266.0,48.0
5192,1703473.0,180.0,67.0,790.0,267.0,65.0,836.0,268.0,48.0
5225,1712503.0,180.0,67.0,793.0,269.0,65.0,841.0,266.0,48.0
