t1,t2,command,measured,position
275550729,275550730,76,251,733
275560408,275560409,76,251,732
275570761,275570761,76,251,733
275580441,275580441,76,251,735
275590117,275590118,76,251,730
275599799,275599800,76,251,730
275609473,275609473,76,251,728
275620210,275620211,76,251,727
275629888,275629888,76,251,726
275639567,275639568,76,251,724
275649240,275649240,76,251,726
275658918,275658919,76,253,726
275668990,275668991,76,253,725
275678668,275678668,76,252,725
275688340,275688340,76,252,726
275698019,275698020,76,254,725
275707698,275707698,76,253,726
275717376,275717376,76,253,725
275727049,275727050,76,252,726
275736730,275736731,76,252,726
275747166,275747166,76,254,726
275756845,275756846,76,255,725
275766522,275766523,76,255,725
275776204,275776205,76,255,726
275785882,275785882,76,255,725
275796652,275796652,76,255,725
275806325,275806326,76,253,725
275816006,275816007,76,253,725
275825679,275825680,76,252,726
275835356,275835357,76,252,726
275845483,275845484,76,252,727
275855161,275855161,76,252,725
275864834,275864835,76,252,726
275874508,275874509,76,252,725
275884181,275884181,76,252,725
275893854,275893854,76,252,726
275903527,275903527,76,252,725
275913200,275913201,76,252,726
275923560,275923561,76,252,724
275933234,275933235,76,252,725
275942917,275942917,76,252,725
275952598,275952598,76,252,726
275962276,275962277,76,252,725
275973062,275973063,76,252,725
275982742,275982742,76,252,725
275992416,275992417,76,252,726
276002094,276002094,76,252,725
276011772,276011772,76,252,725
276021800,276021801,76,252,726
276031474,276031475,76,252,727
276041154,276041155,76,252,725
276050830,276050830,76,252,725
276060508,276060508,76,254,726
276070182,276070183,76,254,725
276079862,276079863,76,253,725
276089537,276089538,76,253,725
276099899,276099899,76,252,726
276109575,276109575,76,254,725
276119255,276119255,76,254,725
276128931,276128931,76,255,726
276138611,276138612,76,253,725
276149353,276149353,76,253,725
276159031,276159031,76,254,725
276168705,276168706,76,254,724
276178380,276178380,76,253,729
276188056,276188056,76,252,725
276198153,276198154,76,252,725
276207829,276207830,76,252,724
276217509,276217510,76,252,726
276227186,276227187,76,254,726
276236866,276236867,76,253,727
276246541,276246543,76,253,725
276256220,276256220,76,252,725
276265895,276265896,76,252,726
276276260,276276260,76,252,726
276285936,276285937,76,252,726
276295614,276295614,76,252,725
276305286,276305287,76,252,723
276314960,276314961,76,252,726
276325717,276325717,76,252,726
276335391,276335391,76,252,725
276345064,276345065,76,252,724
276354743,276354744,76,252,725
276364417,276364418,76,252,725
276374563,276374563,76,252,726
276384236,276384237,76,252,726
276393909,276393909,76,252,725
276403578,276403578,76,252,726
276413248,276413249,76,252,724
276422925,276422925,76,252,726
276432598,276432599,76,252,724
276442270,276442271,76,252,726
276452778,276452778,76,252,724
276462453,276462454,76,252,725
276472124,276472125,76,252,725
276481802,276481803,76,252,725
276491476,276491476,76,252,724
276502110,276502110,76,252,723
276511783,276511784,76,252,725
276521460,276521461,76,252,726
276531135,276531135,76,252,726
276540815,276540816,76,254,726
276551114,276551114,76,254,725
276560796,276560796,76,255,724
276570468,276570469,76,255,724
276580144,276580145,76,253,725
276589820,276589820,76,254,725
276599498,276599499,76,254,725
276609173,276609173,76,253,726
276618852,276618853,76,253,727
276629213,276629213,76,252,725
276638892,276638893,76,252,725
276648566,276648567,76,252,725
276658242,276658242,76,252,725
276667917,276667918,76,252,724
276678689,276678690,76,252,727
276688360,276688360,76,252,725
276698038,276698039,76,252,726
276707712,276707712,76,252,727
276717418,276717419,76,252,726
276727625,276727625,76,252,725
276737302,276737303,76,252,724
276746975,276746976,76,252,725
276756656,276756657,76,252,725
276766329,276766329,76,252,724
276776006,276776007,76,252,724
276785677,276785677,76,252,724
276795350,276795350,76,252,725
276805807,276805808,76,252,725
276815480,276815481,76,252,726
276825153,276825154,76,252,725
276834827,276834828,76,252,726
276844499,276844500,76,252,725
276854834,276854834,76,252,727
276864506,276864506,76,252,725
276874177,276874178,76,252,725
276883848,276883848,76,252,726
276893522,276893523,76,252,725
276904314,276904315,76,252,726
276913983,276913984,76,252,725
276923657,276923657,76,252,726
276933325,276933325,76,252,725
276943003,276943003,76,252,725
276953096,276953096,76,252,726
276962772,276962773,76,252,725
276972445,276972445,76,252,726
276982117,276982118,76,252,726
276991830,276991830,76,252,726
277001507,277001508,76,252,724
277011183,277011184,76,252,724
277020859,277020860,76,252,727
277031251,277031251,76,252,725
277040932,277040932,76,252,725
277050603,277050603,76,252,726
277060280,277060280,76,252,726
277069950,277069950,76,252,726
277080589,277080590,76,252,725
277090262,277090262,76,252,727
277099939,277099940,76,252,725
277109613,277109613,76,252,725
277119288,277119289,76,252,724
277129580,277129580,76,252,725
277139259,277139260,76,252,725
277148931,277148931,76,252,725
277158608,277158609,76,252,725
277168282,277168282,76,252,725
277177960,277177960,76,252,724
277187636,277187637,76,252,725
277197316,277197316,76,252,725
277207714,277207715,76,252,724
277217392,277217392,76,252,724
277227069,277227070,76,252,725
277236753,277236754,76,250,726
277246422,277246423,76,249,726
277257191,277257191,76,249,725
277266864,277266865,76,250,725
277276539,277276539,76,250,725
277286207,277286208,76,251,726
277295921,277295922,76,249,725
277306126,277306126,76,249,725
277315803,277315804,76,250,725
277325475,277325477,77,250,724
277335149,277335150,77,251,725
277344821,277344821,77,251,723
277354497,277354497,77,251,725
277364169,277364170,77,251,726
277373845,277373846,77,251,725
277384194,277384194,77,251,724
277393871,277393871,77,253,725
277403544,277403544,77,253,726
277413214,277413214,77,254,725
277422889,277422890,77,253,724
277433660,277433660,77,253,724
277443334,277443335,77,252,725
277453007,277453007,77,252,723
277462682,277462682,77,252,725
277472385,277472385,77,254,723
277482582,277482582,77,254,721
277492254,277492255,77,253,719
277501926,277501927,77,253,718
277511599,277511599,77,254,720
277521284,277521285,77,253,717
277530958,277530958,77,253,717
277540635,277540635,77,252,717
277550305,277550306,77,252,717
277560667,277560668,77,252,718
277570337,277570337,77,252,719
277580015,277580015,77,252,717
277589687,277589688,77,252,714
277599362,277599363,77,252,717
277609714,277609714,77,252,717
277619389,277619389,77,252,716
277629061,277629061,77,252,717
277638740,277638741,77,252,718
277648411,277648412,77,252,718
277659183,277659183,77,252,717
277668856,277668857,77,252,717
277678533,277678534,77,252,716
277688204,277688204,77,252,717
277697919,277697920,77,250,717
277707942,277707942,77,250,714
277717619,277717620,77,249,717
277727293,277727294,77,249,716
277736969,277736969,77,250,719
277746644,277746644,77,249,716
277756323,277756324,77,249,717
277765997,277765997,77,250,718
277775673,277775674,77,250,718
277786034,277786034,77,251,716
277795710,277795710,77,251,718
277805380,277805380,77,251,718
277815054,277815055,77,251,717
277824730,277824730,77,251,716
277835084,277835085,77,251,717
277844763,277844763,77,251,716
277854436,277854437,77,251,717
277864106,277864107,77,251,719
277873779,277873780,77,251,717
277884110,277884111,77,251,717
277893783,277893784,77,251,718
277903459,277903459,77,251,717
277913135,277913136,77,251,717
277922811,277922812,77,251,717
277933569,277933570,77,251,717
277943242,277943243,77,251,716
277952918,277952919,77,251,718
277962597,277962597,77,251,718
277972270,277972271,77,251,717
277982388,277982389,77,251,717
277992062,277992062,77,251,715
278001743,278001743,77,251,717
278011417,278011418,77,251,716
278021093,278021093,77,251,717
278030766,278030766,77,251,717
278040444,278040444,77,251,718
278050115,278050115,77,251,719
278060616,278060617,77,251,718
278070287,278070287,77,251,717
278079964,278079965,77,251,716
278089637,278089637,77,251,717
278099314,278099314,77,251,717
278110023,278110024,77,251,716
278119698,278119699,77,251,718
278129371,278129372,77,251,717
278139047,278139047,77,251,717
278148720,278148720,77,249,716
278158912,278158913,77,249,717
278168591,278168591,77,250,718
278178272,278178272,77,250,717
278187949,278187950,77,249,718
278197632,278197632,77,248,716
278207307,278207308,77,248,719
278216987,278216988,77,248,717
278226668,278226668,77,248,716
278237027,278237027,77,250,717
278246706,278246706,77,249,717
278256385,278256386,77,249,717
278266059,278266060,77,250,717
278275739,278275740,77,251,716
278286493,278286493,77,251,718
278296174,278296175,77,251,717
278305850,278305851,77,251,717
278315529,278315529,77,251,717
278325206,278325207,77,251,718
278335374,278335375,77,251,716
278345049,278345050,77,251,717
278354729,278354729,77,251,717
278364406,278364407,77,251,717
278374082,278374082,77,251,717
278383758,278383759,77,251,717
278393434,278393434,77,251,718
278403113,278403113,77,251,717
278413483,278413483,77,251,717
278423160,278423160,77,251,717
278432836,278432837,77,251,715
278442517,278442517,77,251,716
278452194,278452195,77,251,718
278462535,278462536,77,251,718
278472212,278472213,77,251,717
278481892,278481892,77,251,717
278491569,278491569,77,251,717
278501248,278501248,77,251,717
278512017,278512017,77,251,718
278521696,278521697,77,251,718
278531373,278531374,77,251,719
278541055,278541056,77,251,717
278550767,278550768,77,251,717
278560799,278560799,77,251,718
278570475,278570475,77,251,718
278580154,278580155,77,251,718
278589831,278589831,77,251,717
278599511,278599511,77,251,718
278609186,278609186,77,251,717
278618868,278618869,77,251,718
278628545,278628546,77,251,717
278639046,278639046,77,251,718
278648723,278648724,77,249,718
278658401,278658401,77,249,717
278668078,278668078,77,248,715
278677763,278677763,77,248,717
278688480,278688481,77,248,718
278698162,278698162,77,250,717
278707839,278707840,77,250,718
278717518,278717518,77,251,718
278727212,278727213,77,251,718
278737425,278737426,77,251,720
278747103,278747104,77,251,718
278756783,278756784,77,251,717
278766458,278766459,77,251,718
278776136,278776137,77,251,716
278785814,278785815,77,251,719
278795493,278795493,77,251,717
278805168,278805169,77,251,718
278815526,278815526,77,251,717
278825199,278825200,77,251,719
278834877,278834878,77,251,719
278844554,278844555,77,251,715
278854226,278854227,77,251,718
278864991,278864991,77,251,717
278874666,278874666,77,251,717
278884335,278884336,77,251,718
278894007,278894008,77,251,717
278903682,278903683,77,253,718
278913889,278913890,77,253,717
278923563,278923564,77,252,717
278933236,278933237,77,252,717
278942912,278942913,77,252,718
278952586,278952586,77,252,713
278962265,278962265,77,252,717
278971942,278971942,77,252,717
278981621,278981622,77,252,717
278992100,278992101,77,252,718
279001784,279001784,77,252,717
279011458,279011458,77,252,716
279021138,279021138,77,252,719
279030816,279030816,77,252,717
279041179,279041179,77,252,717
279050854,279050854,77,252,719
279060532,279060533,77,252,717
279070205,279070206,77,250,717
279079883,279079883,77,250,718
279090211,279090211,77,251,716
279099892,279099892,77,251,717
279109567,279109567,77,251,717
279119244,279119245,77,251,717
279128920,279128920,77,251,718
279139256,279139256,77,251,719
279148929,279148930,77,251,717
279158610,279158610,77,251,717
279168283,279168284,77,251,717
279177964,279177965,77,251,718
279188738,279188738,77,251,718
279198418,279198418,77,251,718
279208094,279208095,77,251,718
279217777,279217778,77,251,716
279227450,279227450,77,251,717
279237548,279237549,77,251,717
279247224,279247224,77,251,718
279256902,279256903,77,251,718
279266575,279266576,77,251,717
279276254,279276254,77,251,717
279285927,279285928,78,251,717
279295604,279295605,78,251,718
279305278,279305279,78,251,717
279315673,279315674,78,251,717
279325346,279325346,78,251,717
279335024,279335024,78,251,717
279344698,279344699,78,253,717
279354370,279354371,78,253,717
279364725,279364725,78,252,717
279374397,279374398,78,252,716
279384073,279384073,78,252,718
279393748,279393748,78,252,718
279403421,279403422,78,252,717
279413822,279413822,78,254,717
279423499,279423500,78,253,717
279433173,279433173,78,253,717
279442852,279442852,78,254,716
279452528,279452529,78,254,715
279462854,279462855,78,255,713
279472528,279472529,78,255,710
279482206,279482207,78,255,708
279491882,279491883,78,253,705
279501563,279501564,78,253,703
279511932,279511933,78,252,702
279521610,279521611,78,254,702
279531285,279531285,78,254,702
279540960,279540960,78,255,702
279550635,279550636,78,255,703
279561012,279561012,78,253,703
279570684,279570685,78,252,702
279580363,279580364,78,252,702
279590037,279590037,78,252,702
279599717,279599717,78,252,703
279610160,279610161,78,252,702
279619835,279619836,78,252,703
279629510,279629511,78,252,701
279639187,279639187,78,252,703
279648862,279648862,78,252,702
279659219,279659219,78,252,703
279668890,279668891,78,252,703
279678569,279678570,78,252,703
279688241,279688242,78,252,701
279697918,279697919,78,252,703
279708280,279708281,78,252,702
279717959,279717960,78,252,704
279727635,279727636,78,252,701
279737313,279737313,78,252,703
279746988,279746989,78,252,702
279757780,279757781,78,252,703
279767456,279767457,78,252,703
279777137,279777137,78,252,703
279786817,279786817,78,252,703
279796495,279796496,78,250,703
279806692,279806692,78,250,703
279816371,279816372,78,249,702
279826047,279826047,78,249,703
279835724,279835724,78,248,703
279845397,279845397,78,250,704
279855074,279855075,78,250,703
279864749,279864750,78,251,703
279874422,279874423,78,251,703
279884093,279884093,78,251,701
279893770,279893770,78,253,702
279903441,279903441,78,253,703
279913116,279913116,78,252,703
279922794,279922794,78,252,703
279933146,279933147,78,252,702
279942822,279942823,78,252,704
279952500,279952500,78,252,702
279962177,279962177,78,252,703
279971856,279971856,78,252,703
279982196,279982196,78,252,703
279991873,279991873,78,252,703
280001554,280001555,78,252,703
280011230,280011231,78,252,704
280020911,280020911,78,252,702
280031236,280031237,78,254,705
280040920,280040921,78,253,703
280050593,280050594,78,253,703
280060271,280060271,78,252,703
280069943,280069943,78,252,703
280080581,280080581,78,252,703
280090254,280090254,78,252,702
280099930,280099931,78,252,704
280109606,280109607,78,254,703
280119283,280119284,78,253,703
280129659,280129660,78,253,703
280139339,280139339,78,252,702
280149012,280149013,78,252,704
280158695,280158696,78,252,703
280168372,280168372,78,252,703
280178053,280178054,78,252,704
280187731,280187732,78,252,703
280197411,280197412,78,252,703
280207822,280207822,78,252,702
280217506,280217506,78,252,703
280227183,280227183,78,252,703
280236866,280236866,78,250,703
280246542,280246542,78,251,701
280257300,280257300,78,251,703
280266976,280266977,78,251,702
280276658,280276659,78,251,703
280286332,280286332,78,249,704
280296025,280296026,78,250,703
280306045,280306045,78,250,702
280315721,280315721,78,249,702
280325396,280325396,78,249,703
280335071,280335071,78,250,701
280344744,280344745,78,251,703
280354417,280354418,78,251,702
280364091,280364091,78,251,703
280373765,280373766,78,251,701
280384235,280384236,78,251,703
280393907,280393908,78,251,703
280403582,280403582,78,251,701
280413254,280413254,78,251,703
280422929,280422930,78,251,703
280433565,280433566,78,251,703
280443237,280443237,78,251,703
280452912,280452912,78,251,704
280462592,280462593,78,251,702
280472267,280472268,78,251,703
280482575,280482576,78,251,703
280492250,280492251,78,249,703
280501926,280501926,78,249,703
280511600,280511601,78,250,701
280521276,280521277,78,251,703
280530949,280530949,78,251,702
280540624,280540624,78,251,703
280550295,280550296,78,251,701
280560649,280560650,78,251,702
280570322,280570323,78,251,703
280579998,280579998,78,251,702
280589670,280589671,78,251,703
280599347,280599348,78,251,703
280609774,280609774,78,251,703
280619452,280619453,78,251,703
280629127,280629128,78,251,702
280638805,280638805,78,251,702
280648481,280648482,78,251,703
280658820,280658821,78,251,703
280668495,280668495,78,251,702
280678171,280678172,78,251,702
280687847,280687847,78,251,703
280697525,280697525,78,251,703
280707861,280707862,78,251,701
280717540,280717540,78,251,702
280727212,280727213,78,251,701
280736889,280736889,78,251,703
280746563,280746564,78,251,703
280757331,280757332,78,251,703
280767003,280767003,78,249,703
280776682,280776683,78,249,703
280786357,280786358,78,250,702
280796034,280796035,78,249,702
280806223,280806224,78,249,703
280815903,280815904,78,250,702
280825575,280825576,78,250,704
280835249,280835249,78,251,702
280844923,280844924,78,251,706
280854600,280854600,78,251,702
280864273,280864273,78,251,702
280873945,280873945,78,251,703
280884380,280884381,78,251,703
280894050,280894051,78,251,704
280903720,280903721,78,251,703
280913391,280913392,78,251,703
280923066,280923066,78,251,702
280933442,280933443,78,251,704
280943116,280943116,78,251,703
280952791,280952792,78,251,702
280962467,280962468,78,251,702
280972143,280972144,78,251,703
280982782,280982783,78,251,704
280992456,280992457,78,251,703
281002131,281002131,78,251,703
281011806,281011806,78,251,703
281021484,281021485,78,251,702
281031833,281031834,78,251,705
281041513,281041514,78,251,702
281051186,281051187,78,251,702
281060864,281060865,78,251,703
281070580,281070580,78,251,704
281080254,281080255,78,251,702
281089925,281089926,78,251,704
281099600,281099601,78,251,703
281109993,281109994,78,251,704
281119670,281119671,78,251,703
281129343,281129344,78,251,703
281139021,281139022,78,251,704
281148694,281148695,78,251,703
281159449,281159450,78,251,703
281169121,281169122,78,251,703
281178803,281178803,78,251,701
281188478,281188479,78,251,703
281198157,281198157,78,251,705
281208287,281208288,78,251,703
281217966,281217967,78,251,704
281227643,281227644,78,251,701
281237321,281237322,78,249,703
281247004,281247006,79,250,702
281256687,281256687,79,250,703
281266363,281266363,79,249,702
281276042,281276042,79,249,703
281286393,281286393,79,250,703
281296071,281296072,79,249,702
281305747,281305747,79,249,704
281315420,281315420,79,250,702
281325091,281325091,79,251,703
281335842,281335843,79,251,702
281345516,281345516,79,249,703
281355191,281355192,79,249,704
281364868,281364869,79,250,704
281374545,281374545,79,251,703
281384679,281384679,79,251,705
281394355,281394355,79,251,703
281404026,281404027,79,251,703
281413701,281413701,79,251,704
281423377,281423377,79,251,703
281433051,281433051,79,251,701
281442728,281442729,79,251,697
281452402,281452403,79,251,701
281462808,281462808,79,251,698
281472485,281472486,79,251,698
281482162,281482163,79,251,694
281491840,281491841,79,251,692
281501521,281501521,79,251,690
281512297,281512298,79,251,690
281521974,281521975,79,251,689
281531651,281531651,79,251,690
281541330,281541331,79,251,688
281551002,281551003,79,251,689
281561124,281561125,79,251,689
281570797,281570797,79,251,689
281580473,281580474,79,251,688
281590148,281590149,79,251,689
281599828,281599828,79,251,690
281609503,281609504,79,251,687
281619179,281619179,79,251,689
281628851,281628851,79,251,688
281639322,281639323,79,251,687
281648995,281648995,79,251,690
281658675,281658675,79,251,689
281668348,281668348,79,251,690
281678028,281678029,79,251,689
281688822,281688822,79,251,689
281698501,281698501,79,251,689
281708173,281708174,79,251,689
281717851,281717852,79,251,689
281727529,281727530,79,251,689
281737626,281737627,79,251,688
281747301,281747301,79,251,689
281756980,281756981,79,251,689
281767489,281767490,79,251,690
281777173,281777174,79,251,689
281786849,281786849,79,251,689
281796534,281796534,79,251,689
281806209,281806210,79,251,690
281816915,281816916,79,251,689
281826593,281826593,79,251,690
281836273,281836274,79,251,689
281845950,281845950,79,251,689
281855628,281855628,79,253,690
281865757,281865757,79,253,691
281875432,281875433,79,254,687
281885112,281885113,79,254,690
281895614,281895615,79,253,690
281905287,281905288,79,252,689
281914965,281914966,79,252,689
281924639,281924639,79,252,690
281934314,281934314,79,252,690
281945074,281945074,79,252,689
281954752,281954752,79,252,688
281964425,281964426,79,252,689
281974101,281974102,79,252,689
281983774,281983774,79,252,690
281993917,281993918,79,252,689
282003592,282003593,79,252,689
282013268,282013268,79,252,689
282022946,282022947,79,252,689
282032625,282032626,79,252,689
282042300,282042301,79,252,689
282051975,282051975,79,252,689
282061658,282061658,79,252,691
282072068,282072069,79,252,690
282081750,282081750,79,252,689
282091425,282091425,79,252,690
282101103,282101103,79,252,688
282110778,282110779,79,252,689
282121492,282121492,79,252,691
282131169,282131170,79,252,689
282140846,282140847,79,252,689
282150520,282150520,79,250,688
282160198,282160199,79,251,689
282170301,282170301,79,251,688
282179978,282179978,79,251,689
282189653,282189653,79,251,689
282199332,282199332,79,251,688
282209008,282209009,79,251,689
282218689,282218690,79,251,689
282228366,282228367,79,253,689
282238049,282238050,79,253,689
282248406,282248407,79,252,689
282258091,282258091,79,252,689
282267770,282267770,79,252,689
282277452,282277453,79,252,689
282287130,282287131,79,252,689
282297839,282297840,79,252,688
282307517,282307517,79,252,688
282317193,282317193,79,252,689
282326867,282326867,79,252,690
282336549,282336549,79,252,689
282346688,282346688,79,252,689
282356366,282356366,79,252,689
282366041,282366042,79,252,689
282375722,282375722,79,252,690
282385401,282385401,79,252,690
282395078,282395078,79,252,693
282404756,282404757,79,252,689
282414431,282414432,79,252,689
282424789,282424789,79,252,688
282434463,282434466,79,252,690
282444141,282444142,79,252,688
282453820,282453821,79,252,689
282463499,282463499,79,252,689
282474256,282474257,79,252,688
282483935,282483935,79,252,689
282493609,282493610,79,252,688
282503282,282503283,79,252,689
282512956,282512957,79,252,688
282523044,282523045,79,252,688
282532722,282532722,79,250,689
282542399,282542400,79,250,689
282552072,282552073,79,249,688
282561756,282561757,79,250,689
282571431,282571433,79,250,689
282581112,282581113,79,251,687
282590789,282590789,79,251,689
282601170,282601171,79,251,690
282610847,282610847,79,251,690
282620525,282620525,79,251,689
282630200,282630201,79,251,690
282639880,282639880,79,251,690
282650269,282650270,79,251,690
282659948,282659949,79,251,689
282669625,282669625,79,251,689
282679304,282679305,79,251,689
282688977,282688977,79,251,689
282699313,282699314,79,251,690
282708987,282708988,79,251,688
282718664,282718665,79,251,689
282728338,282728338,79,251,691
282738017,282738018,79,251,690
282748786,282748787,79,251,689
282758465,282758465,79,251,690
282768139,282768140,79,251,689
282777821,282777821,79,251,689
282787501,282787501,79,251,689
282797615,282797615,79,251,688
282807292,282807293,79,251,689
282816970,282816971,79,251,689
282826648,282826648,79,251,689
282836330,282836330,79,251,688
282846004,282846005,79,251,690
282855679,282855679,79,251,691
282865352,282865352,79,251,690
282875707,282875707,79,251,688
282885380,282885380,79,251,688
282895052,282895052,79,251,688
282904722,282904722,79,251,690
282914392,282914393,79,251,689
282924724,282924725,79,251,689
282934396,282934397,79,249,689
282944067,282944068,79,249,689
282953739,282953739,79,248,691
282963410,282963410,79,248,690
282973741,282973742,79,248,689
282983413,282983413,79,248,689
282993092,282993093,79,248,689
283002770,283002771,79,250,689
283012444,283012445,79,251,689
283023210,283023210,79,251,689
283032886,283032886,79,249,689
283042562,283042563,79,249,691
283052241,283052241,79,250,689
283061917,283061918,79,251,689
283072005,283072005,79,251,688
283081688,283081688,79,251,689
283091365,283091365,79,251,689
283101044,283101045,79,249,689
283110721,283110722,79,250,689
283120397,283120398,79,250,689
283130071,283130071,79,251,690
283139749,283139750,79,251,690
283150099,283150099,79,251,690
283159777,283159777,79,251,689
283169451,283169452,79,251,689
283179130,283179130,79,251,689
283188807,283188808,79,251,690
283199575,283199576,79,251,689
283209251,283209252,80,251,690
283218929,283218930,80,251,690
283228603,283228604,80,251,690
283238280,283238281,80,251,690
283248374,283248374,80,251,689
283258053,283258053,80,251,690
283267730,283267731,80,251,690
283277409,283277410,80,253,688
283287087,283287088,80,252,691
283296767,283296768,80,252,690
283306446,283306447,80,252,690
283316123,283316123,80,252,691
283326478,283326479,80,252,687
283336155,283336155,80,252,689
283345829,283345829,80,252,689
283355505,283355505,80,252,689
283365180,283365181,80,252,688
283375950,283375951,80,252,688
283385627,283385628,80,252,691
283395303,283395303,80,252,689
283404976,283404976,80,252,690
283414653,283414653,80,252,690
283424741,283424741,80,252,689
283434414,283434414,80,252,688
283444088,283444089,80,252,688
283453763,283453764,80,252,688
283463441,283463441,80,252,685
283473115,283473116,80,252,683
283482792,283482792,80,252,683
283492466,283492467,80,252,681
283502819,283502819,80,252,681
283512495,283512496,80,252,682
283522171,283522171,80,252,681
283531845,283531845,80,252,681
283541527,283541528,80,252,680
283551866,283551866,80,252,681
283561545,283561546,80,252,681
283571221,283571221,80,252,682
283580900,283580901,80,252,682
283590574,283590574,80,252,681
283600930,283600930,80,252,683
283610604,283610604,80,252,681
283620282,283620282,80,252,682
283629954,283629955,80,252,682
283639632,283639633,80,252,681
283650401,283650401,80,252,682
283660078,283660079,80,252,681
283669751,283669752,80,252,682
283679428,283679429,80,252,682
283689102,283689102,80,252,681
283699309,283699310,80,252,683
283708981,283708981,80,254,682
283718657,283718657,80,254,682
283728326,283728327,80,253,681
283738003,283738003,80,252,682
283747680,283747680,80,252,682
283757356,283757356,80,252,681
283767031,283767032,80,252,683
283777402,283777402,80,252,680
283787074,283787075,80,252,682
283796755,283796755,80,252,683
283806431,283806431,80,252,681
283816112,283816113,80,252,680
283826521,283826521,80,252,682
283836203,283836204,80,252,682
283845876,283845877,80,252,682
283855552,283855553,80,252,682
283865227,283865227,80,252,682
283875583,283875584,80,252,682
283885257,283885257,80,252,681
283894931,283894931,80,252,682
283904607,283904607,80,252,681
283914279,283914280,80,252,682
283924652,283924652,80,252,681
283934321,283934321,80,252,682
283943994,283943995,80,252,682
283953666,283953667,80,252,681
283963339,283963339,80,252,682
283973752,283973752,80,250,682
283983424,283983424,80,251,682
283993099,283993100,80,251,680
284002778,284002778,80,251,681
284012454,284012454,80,251,682
284022792,284022793,80,251,682
284032468,284032468,80,251,681
284042144,284042144,80,251,681
284051816,284051816,80,251,680
284061496,284061497,80,251,682
284071831,284071832,80,249,682
284081513,284081513,80,250,682
284091188,284091189,80,250,682
284100866,284100866,80,251,681
284110540,284110540,80,251,681
284121309,284121310,80,251,683
284130986,284130986,80,249,682
284140664,284140665,80,249,682
284150339,284150339,80,250,681
284160013,284160013,80,251,683
284170235,284170236,80,251,682
284179909,284179909,80,251,682
284189589,284189590,80,251,681
284199268,284199269,80,251,680
284208945,284208945,80,251,682
284218626,284218626,80,251,680
284228302,284228303,80,251,682
284237982,284237982,80,251,682
284248430,284248431,80,251,682
284258110,284258111,80,251,681
284267785,284267786,80,251,681
284277467,284277468,80,251,682
284287143,284287144,80,251,682
284297492,284297493,80,251,682
284307170,284307170,80,251,681
284316852,284316853,80,251,681
284326530,284326531,80,251,681
284336208,284336208,80,253,682
284346949,284346949,80,253,682
284356629,284356630,80,254,681
284366305,284366306,80,254,681
284375985,284375986,80,255,682
284385662,284385662,80,253,681
284395753,284395754,80,253,682
284405428,284405428,80,252,681
284415104,284415105,80,252,682
284424780,284424780,80,252,681
284434452,284434453,80,252,681
284444126,284444127,80,252,681
284453800,284453801,80,254,684
284463475,284463476,80,254,682
284473824,284473825,80,253,680
284483500,284483501,80,252,681
284493175,284493175,80,252,681
284502847,284502847,80,252,681
284512517,284512518,80,252,682
284523154,284523154,80,252,683
284532822,284532823,80,252,681
284542497,284542498,80,252,682
284552173,284552173,80,252,682
284561848,284561849,80,252,682
284572204,284572204,80,252,682
284581877,284581878,80,252,681
284591554,284591555,80,252,681
284601232,284601233,80,252,680
284610907,284610907,80,252,682
284620584,284620585,80,252,682
284630253,284630254,80,252,680
284639933,284639934,80,252,681
284650440,284650441,80,252,683
284660118,284660118,80,252,682
284669791,284669791,80,252,682
284679468,284679469,80,252,682
284689140,284689140,80,252,681
284699524,284699524,80,252,682
284709196,284709197,80,252,681
284718871,284718871,80,252,681
284728544,284728544,80,252,683
284738221,284738222,80,252,682
284748546,284748547,80,254,682
284758223,284758223,80,253,682
284767895,284767896,80,253,681
284777574,284777574,80,252,681
284787246,284787246,80,252,681
284798020,284798020,80,252,682
284807698,284807699,80,254,682
284817379,284817379,80,254,682
284827052,284827052,80,253,681
284836734,284836735,80,252,683
284846818,284846818,80,252,683
284856501,284856502,80,252,679
284866174,284866175,80,252,682
284875851,284875851,80,254,681
284885527,284885528,80,253,681
284895199,284895199,80,253,681
284904870,284904870,80,252,682
284914546,284914546,80,252,682
284924996,284924997,80,252,684
284934669,284934670,80,252,682
284944340,284944341,80,252,681
284954012,284954012,80,252,681
284963685,284963685,80,252,682
284974479,284974480,80,252,683
284984152,284984153,80,252,681
284993828,284993829,80,252,681
285003502,285003503,80,250,681
285013176,285013176,80,251,682
285023320,285023321,80,251,682
285032992,285032993,80,251,681
285042671,285042672,80,251,681
285052347,285052348,80,251,681
285062024,285062025,80,251,682
285071700,285071700,80,251,680
285081377,285081378,80,251,683
285091055,285091056,80,251,682
285101409,285101410,80,251,682
285111083,285111084,80,251,683
285120762,285120762,80,251,681
285130438,285130438,80,251,682
285140116,285140117,80,251,682
285150867,285150867,80,251,682
285160546,285160547,80,251,682
285170217,285170219,81,251,683
285179895,285179896,81,251,684
285189571,285189572,81,251,682
285199668,285199669,81,251,682
285209342,285209343,81,251,681
285219020,285219021,81,251,682
285228697,285228697,81,251,682
285238375,285238375,81,251,683
285248051,285248052,81,251,679
285257731,285257731,81,253,681
285267407,285267408,81,253,682
285277881,285277881,81,252,681
285287557,285287558,81,252,682
285297237,285297237,81,252,682
285306911,285306912,81,252,679
285316591,285316591,81,254,679
285327311,285327312,81,254,681
285336986,285336986,81,253,677
