t1,t2,command,measured,position
301580065,301580065,79,351,712
301589733,301589734,79,351,712
301599409,301599409,79,351,712
301609080,301609080,79,353,713
301619705,301619706,79,353,713
301629375,301629376,79,354,712
301639049,301639050,79,354,711
301648718,301648719,79,354,712
301658392,301658392,79,353,712
301668763,301668764,79,353,713
301678440,301678440,79,354,714
301688109,301688109,79,354,712
301697784,301697785,79,353,712
301707482,301707483,79,354,713
301717153,301717154,79,354,711
301726819,301726820,79,353,713
301736494,301736495,79,353,712
301746163,301746164,79,354,714
301755831,301755832,79,353,712
301765500,301765501,79,353,712
301775169,301775169,79,354,712
301784833,301784834,79,354,713
301795233,301795234,79,353,712
301804901,301804901,79,352,712
301814571,301814572,79,352,716
301824241,301824241,79,352,714
301833912,301833912,79,352,713
301844652,301844653,79,352,713
301854320,301854320,79,352,712
301863989,301863990,79,352,712
301873657,301873657,79,352,713
301883327,301883328,79,352,711
301893612,301893613,79,352,713
301903281,301903282,79,352,711
301912947,301912948,79,352,709
301922619,301922619,79,352,708
301932317,301932318,79,353,705
301941988,301941989,79,353,706
301951658,301951658,79,354,703
301961333,301961333,79,354,701
301971002,301971003,79,354,699
301980675,301980675,79,356,698
301990342,301990342,79,356,695
302000012,302000013,79,357,693
302009681,302009681,79,357,693
302020077,302020077,79,357,694
302029744,302029744,79,358,695
302039414,302039415,79,358,695
302049081,302049082,79,358,696
302058754,302058755,79,358,695
302069167,302069167,79,358,697
302078841,302078842,79,358,698
302088511,302088512,79,358,699
302098186,302098186,79,358,699
302107854,302107855,79,358,701
302118206,302118207,79,358,701
302127877,302127877,79,356,702
302137552,302137552,79,356,702
302147221,302147222,79,355,700
302156895,302156896,79,355,702
302167221,302167222,79,356,703
302176893,302176893,79,355,702
302186566,302186566,79,355,703
302196241,302196242,79,356,703
302205909,302205909,79,356,702
302216274,302216275,79,355,702
302225943,302225943,79,355,702
302235619,302235619,79,355,704
302245289,302245289,79,355,703
302254960,302254960,79,355,702
302265383,302265384,79,356,702
302275054,302275054,79,355,703
302284727,302284728,79,355,703
302294399,302294400,79,355,702
302304067,302304067,79,355,703
302314416,302314416,79,355,703
302324084,302324084,79,356,701
302333753,302333754,79,356,701
302343422,302343423,79,355,702
302353095,302353095,79,355,703
302363424,302363425,79,355,701
302373094,302373095,79,355,706
302382768,302382768,79,355,703
302392444,302392444,79,355,703
302402117,302402118,79,355,702
302412446,302412447,79,355,701
302422119,302422120,79,355,702
302431789,302431789,79,355,703
302441463,302441464,79,355,702
302451132,302451132,79,355,701
302461467,302461468,79,355,703
302471137,302471137,79,355,703
302480815,302480815,79,355,702
302490488,302490488,79,355,703
302500159,302500159,79,355,702
302510905,302510906,79,355,702
302520579,302520579,79,355,702
302530250,302530250,79,355,702
302539926,302539926,79,353,703
302549594,302549595,79,354,702
302559776,302559776,79,354,704
302569444,302569445,79,354,703
302579117,302579118,79,354,703
302588785,302588785,79,353,702
302598459,302598459,79,354,704
302608128,302608128,79,354,702
302617799,302617800,79,354,704
302627470,302627471,79,354,703
302637825,302637826,79,354,702
302647496,302647496,79,354,703
302657168,302657169,79,354,704
302666838,302666838,79,354,702
302676514,302676514,79,354,703
302686863,302686864,79,354,703
302696536,302696537,79,354,702
302706204,302706205,79,354,702
302715877,302715878,79,354,703
302725549,302725549,79,354,702
302735912,302735913,79,354,702
302745584,302745584,79,354,702
302755251,302755252,79,354,704
302764916,302764917,79,354,703
302774584,302774585,79,354,700
302784946,302784947,79,354,701
302794617,302794617,79,354,703
302804282,302804282,79,354,702
302813950,302813951,79,354,702
302823618,302823619,79,354,703
302834245,302834245,79,354,701
302843913,302843913,79,354,703
302853582,302853583,79,354,704
302863251,302863251,79,354,702
302872919,302872919,79,356,700
302883296,302883297,79,356,699
302892963,302892964,79,357,696
302902634,302902634,79,357,694
302912303,302912304,79,357,694
302921979,302921980,79,358,693
302931658,302931658,79,358,693
302941334,302941334,79,358,692
302950999,302951000,79,358,692
302960670,302960670,79,358,694
302970337,302970337,79,356,696
302980006,302980006,79,356,697
302989670,302989671,79,357,698
302999345,302999345,79,357,699
303009716,303009717,79,356,700
303019390,303019391,79,354,700
303029057,303029058,79,354,701
303038726,303038727,79,353,701
303048396,303048396,79,353,703
303058724,303058725,80,352,702
303068398,303068398,80,352,704
303078073,303078073,80,352,702
303087743,303087744,80,352,703
303097421,303097422,80,352,703
303108116,303108117,80,352,704
303117792,303117793,80,352,703
303127468,303127468,80,352,702
303137145,303137145,80,352,702
303146816,303146817,80,352,703
303156952,303156953,80,352,701
303166623,303166624,80,352,703
303176297,303176297,80,352,702
303185965,303185966,80,352,702
303195639,303195639,80,352,704
303205305,303205305,80,352,702
303214973,303214974,80,352,703
303224640,303224640,80,352,703
303234310,303234310,80,352,702
303243979,303243980,80,353,702
303253648,303253648,80,353,705
303263317,303263317,80,352,702
303272986,303272986,80,352,703
303283465,303283465,80,353,702
303293135,303293136,80,354,702
303302806,303302806,80,354,702
303312475,303312476,80,354,703
303322143,303322144,80,354,703
303332573,303332573,80,354,703
303342243,303342243,80,354,702
303351909,303351909,80,354,703
303361581,303361581,80,354,703
303371246,303371246,80,354,701
303381667,303381667,80,354,702
303391337,303391338,80,354,704
303401009,303401010,80,354,702
303410679,303410679,80,354,703
303420349,303420350,80,354,703
303430675,303430676,80,354,703
303440347,303440347,80,354,702
303450018,303450018,80,354,705
303459693,303459694,80,354,702
303469365,303469365,80,354,701
303479828,303479829,80,354,702
303489497,303489497,80,354,703
303499167,303499167,80,354,703
303508834,303508835,80,354,702
303518509,303518509,80,354,702
303528906,303528907,80,354,702
303538578,303538579,80,354,701
303548244,303548245,80,354,700
303557916,303557916,80,354,699
303567584,303567585,80,354,697
303577917,303577918,80,354,695
303587587,303587588,80,356,695
303597258,303597258,80,356,691
303606927,303606928,80,357,691
303616602,303616603,80,357,688
303626946,303626947,80,358,687
303636621,303636622,80,359,685
303646297,303646297,80,359,684
303655974,303655975,80,358,685
303665643,303665644,80,358,686
303676364,303676364,80,358,686
303686034,303686035,80,358,687
303695706,303695707,80,358,689
303705376,303705377,80,358,690
303715046,303715047,80,358,691
303725249,303725250,80,358,692
303734919,303734920,80,356,693
303744590,303744590,80,356,691
303754260,303754261,80,355,691
303763926,303763927,80,356,692
303773597,303773598,80,356,693
303783265,303783265,80,355,692
303792932,303792933,80,355,693
303803288,303803288,80,355,692
303812957,303812958,80,355,692
303822631,303822631,80,355,692
303832304,303832305,80,356,695
303841974,303841975,80,356,692
303852304,303852305,80,357,692
303861977,303861978,80,357,693
303871652,303871653,80,357,692
303881331,303881331,80,357,692
303891003,303891003,80,357,692
303901754,303901754,80,357,693
303911423,303911423,80,357,692
303921098,303921098,80,357,692
303930765,303930766,80,357,690
303940439,303940439,80,357,691
303950704,303950704,80,357,692
303960379,303960380,80,357,692
303970049,303970050,80,357,692
303979721,303979722,80,357,691
303989416,303989416,80,357,691
303999088,303999089,80,357,692
304008757,304008757,80,357,693
304018429,304018430,80,357,692
304028853,304028854,80,357,692
304038530,304038530,80,357,692
304048201,304048202,80,357,693
304057874,304057875,80,357,693
304067546,304067546,80,357,693
304077876,304077877,80,357,693
304087548,304087549,80,357,691
304097223,304097223,80,357,693
304106894,304106894,80,356,693
304116567,304116568,80,356,692
304126902,304126903,80,355,694
304136579,304136580,80,355,694
304146250,304146251,80,355,692
304155926,304155927,80,355,693
304165596,304165596,80,355,692
304176308,304176309,80,355,692
304185977,304185978,80,355,692
304195653,304195654,80,355,693
304205327,304205328,80,355,692
304214998,304214999,80,355,693
304225169,304225169,80,355,693
304234839,304234840,80,355,691
304244510,304244510,80,355,691
304254178,304254179,80,355,692
304263852,304263852,80,355,692
304273525,304273526,80,355,692
304283201,304283201,80,355,693
304292874,304292874,80,355,693
304303250,304303251,80,355,693
304312920,304312921,80,355,692
304322594,304322594,80,355,693
304332264,304332265,80,356,692
304341937,304341937,80,356,692
304352261,304352261,80,357,693
304361934,304361934,80,356,693
304371604,304371605,80,356,693
304381275,304381276,80,355,693
304390944,304390944,80,355,691
304401362,304401363,80,356,691
304411033,304411033,80,355,690
304420705,304420706,80,355,692
304430378,304430379,80,356,692
304440050,304440050,80,356,693
304450377,304450378,80,355,694
304460052,304460052,80,356,693
304469723,304469724,80,356,693
304479396,304479396,80,357,693
304489068,304489068,80,357,692
304499776,304499776,80,357,692
304509444,304509445,80,357,691
304519115,304519116,80,357,693
304528783,304528784,80,357,692
304538459,304538459,80,357,691
304548738,304548738,80,357,694
304558411,304558412,80,357,692
304568081,304568081,80,357,695
304577751,304577751,80,357,692
304587421,304587421,80,357,690
304597094,304597094,80,357,692
304606763,304606764,80,357,694
304616438,304616439,80,357,691
304626851,304626852,80,357,689
304636527,304636527,80,357,688
304646198,304646199,80,357,685
304655874,304655875,80,357,686
304665548,304665548,80,357,687
304676264,304676265,80,357,686
304685938,304685938,80,357,686
304695611,304695611,80,357,688
304705282,304705282,80,357,688
304714981,304714981,80,356,689
304725194,304725194,80,356,690
304734863,304734864,80,355,690
304744535,304744536,80,355,691
304754207,304754207,80,355,692
304763879,304763880,80,355,691
304773549,304773550,80,355,693
304783222,304783222,80,355,691
304792894,304792895,80,355,692
304803236,304803236,80,355,692
304812907,304812907,80,355,692
304822579,304822579,80,355,691
304832246,304832247,80,355,691
304841918,304841919,80,355,692
304852679,304852679,80,355,690
304862356,304862357,80,356,691
304872027,304872028,80,356,691
304881703,304881704,80,357,692
304891375,304891376,80,357,692
304901520,304901521,80,357,691
304911193,304911193,80,357,692
304920867,304920868,80,357,692
304930538,304930539,80,357,693
304940212,304940212,80,357,693
304949883,304949883,80,357,692
304959558,304959558,80,357,693
304969224,304969224,80,357,692
304979644,304979645,80,357,691
304989310,304989310,80,357,692
304998979,304998979,80,357,692
305008648,305008649,80,357,691
305018320,305018321,81,357,691
305028662,305028662,81,357,692
305038336,305038337,81,357,692
305048005,305048006,81,357,694
305057681,305057682,81,357,692
305067356,305067357,81,357,691
305077689,305077689,81,357,691
305087361,305087361,81,357,693
305097033,305097034,81,357,692
305106704,305106705,81,357,691
305116383,305116383,81,356,691
305127011,305127011,81,356,692
305136686,305136687,81,355,691
305146361,305146361,81,355,692
305156035,305156036,81,355,693
305165704,305165705,81,355,691
305176058,305176058,81,355,692
305185726,305185726,81,355,691
305195397,305195398,81,355,690
305205068,305205069,81,355,688
305214741,305214742,81,355,688
305224410,305224411,81,355,687
305234076,305234077,81,356,688
305243746,305243747,81,356,688
305254094,305254095,81,355,688
305263766,305263767,81,356,688
305273433,305273434,81,356,688
305283104,305283104,81,357,688
305292772,305292772,81,357,688
305303155,305303156,81,356,687
305312826,305312827,81,357,688
305322498,305322499,81,357,688
305332169,305332169,81,357,687
305341840,305341841,81,357,686
305352205,305352205,81,357,688
305361876,305361876,81,357,688
305371545,305371545,81,357,688
305381216,305381216,81,357,687
305390881,305390882,81,357,688
305401514,305401514,81,357,688
305411182,305411183,81,357,687
305420853,305420854,81,357,689
305430521,305430522,81,357,689
305440190,305440191,81,357,688
305450577,305450578,81,357,690
305460254,305460254,81,357,687
305469926,305469927,81,357,687
305479603,305479603,81,357,687
305489276,305489277,81,357,687
305498947,305498947,81,357,684
305508617,305508618,81,358,682
305518291,305518291,81,358,681
305527962,305527962,81,359,680
305537638,305537639,81,359,677
305547310,305547311,81,359,675
305556985,305556985,81,361,672
305566655,305566655,81,361,674
305577128,305577129,81,362,675
305586797,305586797,81,361,675
305596472,305596473,81,361,675
305606142,305606143,81,360,676
305615814,305615814,81,360,677
305626259,305626260,81,360,679
305635932,305635932,81,360,678
305645602,305645603,81,360,680
305655276,305655277,81,360,681
305664945,305664946,81,360,681
305675328,305675329,81,359,683
305685001,305685001,81,358,681
305694671,305694672,81,358,683
305704342,305704343,81,358,682
305714011,305714012,81,358,682
305724338,305724338,81,358,682
305734007,305734007,81,358,681
305743677,305743678,81,358,682
305753346,305753347,81,358,684
305763015,305763015,81,358,682
305773340,305773340,81,358,682
305783011,305783012,81,358,682
305792679,305792679,81,358,681
305802350,305802350,81,358,683
305812018,305812019,81,358,682
305822647,305822648,81,358,682
305832317,305832318,81,358,681
305841985,305841986,81,358,682
305851656,305851656,81,358,682
305861332,305861332,81,358,682
305871809,305871809,81,358,681
305881483,305881484,81,358,681
305891150,305891151,81,358,682
305900817,305900817,81,358,684
305910511,305910512,81,358,682
305920183,305920184,81,358,682
305929848,305929849,81,359,682
305939525,305939525,81,359,683
305949193,305949194,81,358,682
305958866,305958866,81,358,682
305968535,305968535,81,358,683
305978208,305978209,81,358,681
305987872,305987873,81,358,682
305998372,305998373,81,358,682
306008040,306008040,81,358,681
306017710,306017711,81,358,682
306027381,306027381,81,358,682
306037052,306037052,81,358,683
306047564,306047564,81,358,682
306057232,306057233,81,358,682
306066899,306066899,81,358,681
306076575,306076575,81,358,683
306086248,306086248,81,358,681
306096602,306096602,81,358,682
306106273,306106273,81,358,682
306115947,306115947,81,358,682
306125615,306125615,81,358,682
306135286,306135286,81,358,683
306145652,306145653,81,358,683
306155322,306155322,81,358,683
306164990,306164991,81,358,682
306174661,306174662,81,358,682
306184328,306184328,81,358,683
306194750,306194751,81,359,682
306204420,306204420,81,358,681
306214084,306214085,81,358,682
306223751,306223752,81,358,682
306233420,306233420,81,358,681
306243823,306243823,81,358,680
306253491,306253492,81,358,681
306263164,306263164,81,358,683
306272835,306272835,81,358,682
306282506,306282506,81,358,682
306293215,306293216,81,358,682
306302886,306302887,81,358,682
306312557,306312558,81,358,683
306322226,306322227,81,358,683
306331896,306331896,81,358,683
306342254,306342255,81,358,682
306351922,306351922,81,358,683
306361599,306361599,81,358,685
306371271,306371272,81,358,681
306380956,306380957,81,358,682
306390624,306390625,81,358,681
306400292,306400293,81,358,681
306409959,306409960,81,358,682
306420411,306420411,81,358,679
306430078,306430078,81,358,676
306439748,306439749,81,358,676
306449416,306449417,81,359,673
306459092,306459092,81,359,671
306469514,306469514,81,359,672
306479186,306479187,81,359,672
306488857,306488858,81,359,674
306498534,306498535,81,359,674
306508205,306508206,81,359,676
306518956,306518957,81,359,677
306528625,306528625,81,359,677
306538298,306538299,81,359,678
306547967,306547967,81,359,678
306557640,306557640,81,359,680
306567805,306567806,81,359,682
306577477,306577478,81,359,680
306587147,306587147,81,359,683
306596819,306596819,81,358,683
306606488,306606488,81,358,683
306616160,306616160,81,358,685
306625829,306625829,81,358,684
306635499,306635499,81,358,685
306645936,306645936,81,359,683
306655607,306655608,81,358,683
306665279,306665279,81,358,682
306674953,306674953,81,359,685
306684624,306684625,81,359,684
306694991,306694992,81,358,684
306704659,306704659,81,358,683
306714329,306714330,81,358,683
306723998,306723999,81,358,684
306733670,306733671,81,358,685
306743999,306744000,81,358,684
306753666,306753666,81,358,686
306763336,306763336,81,358,684
306773006,306773007,81,358,684
306782674,306782674,81,358,685
306792995,306792996,81,358,684
306802662,306802663,81,358,683
306812336,306812336,81,358,683
306822005,306822005,81,358,684
306831673,306831674,81,358,684
306842036,306842037,81,356,684
306851706,306851707,81,357,685
306861382,306861383,81,357,684
306871050,306871050,81,357,685
306880721,306880722,81,357,684
306891048,306891049,81,357,683
306900720,306900721,81,357,684
306910389,306910390,81,357,684
306920059,306920059,81,357,684
306929725,306929725,81,357,684
306940085,306940086,81,356,683
306949752,306949753,81,355,684
306959425,306959426,81,355,685
306969093,306969094,81,356,685
306978763,306978765,82,356,685
306989123,306989123,82,355,684
306998794,306998795,82,356,684
307008462,307008462,82,356,683
307018131,307018131,82,357,683
307027798,307027799,82,357,683
307038125,307038126,82,357,683
307047796,307047797,82,357,683
307057471,307057471,82,357,684
307067139,307067140,82,357,684
307076811,307076812,82,357,683
307087140,307087141,82,357,685
307096813,307096814,82,357,684
307106483,307106484,82,357,684
307116155,307116155,82,357,681
307125822,307125823,82,357,681
307136455,307136456,82,357,678
307146126,307146127,82,357,677
307155795,307155795,82,357,676
307165464,307165464,82,358,674
307175134,307175135,82,359,673
307185520,307185521,82,359,668
307195191,307195192,82,361,667
307204859,307204860,82,361,666
307214531,307214532,82,362,664
307224224,307224225,82,362,663
307233890,307233891,82,362,665
307243557,307243558,82,364,667
307253228,307253228,82,364,666
307263637,307263637,82,363,667
307273311,307273311,82,363,668
307282981,307282981,82,363,670
307292646,307292646,82,363,670
307302317,307302318,82,363,672
307312636,307312637,82,363,673
307322312,307322313,82,363,672
307331978,307331979,82,363,672
307341650,307341651,82,361,673
307351319,307351319,82,361,673
307361677,307361677,82,362,673
307371349,307371349,82,362,673
307381019,307381020,82,362,672
307390682,307390683,82,362,671
307400354,307400355,82,362,674
307410747,307410747,82,362,672
307420416,307420416,82,361,671
307430081,307430082,82,361,672
307439752,307439752,82,362,671
307449416,307449417,82,362,672
307459740,307459741,82,362,672
307469407,307469407,82,361,673
307479078,307479078,82,361,672
307488746,307488746,82,360,673
307498419,307498420,82,360,671
307508782,307508783,82,360,672
307518457,307518458,82,360,672
307528127,307528127,82,360,672
307537798,307537798,82,360,671
307547470,307547471,82,360,673
307557823,307557824,82,360,672
307567496,307567496,82,360,672
307577166,307577167,82,360,673
307586834,307586834,82,360,671
307596508,307596508,82,360,672
307606859,307606859,82,360,672
307616532,307616533,82,360,672
307626198,307626198,82,360,672
307635869,307635870,82,360,672
307645538,307645539,82,360,672
307655936,307655937,82,360,672
307665604,307665605,82,360,672
307675279,307675279,82,360,673
307684945,307684946,82,360,671
307694616,307694617,82,360,672
307705389,307705390,82,360,672
307715057,307715058,82,360,672
307724725,307724725,82,360,672
307734393,307734393,82,360,673
307744060,307744061,82,360,673
307754198,307754199,82,360,673
307763865,307763866,82,360,672
307773537,307773538,82,360,672
307783206,307783206,82,360,671
307792874,307792875,82,360,674
307802544,307802544,82,360,672
307812209,307812209,82,361,673
307821879,307821880,82,361,672
307832396,307832396,82,360,672
307842066,307842066,82,361,673
307851735,307851735,82,361,673
307861410,307861411,82,362,673
307871079,307871080,82,362,674
307881405,307881406,82,362,673
307891076,307891077,82,362,672
307900745,307900746,82,362,673
307910414,307910414,82,362,671
307920086,307920087,82,362,669
307930414,307930415,82,362,671
307940083,307940083,82,362,669
307949748,307949749,82,362,668
307959417,307959418,82,362,667
307969082,307969082,82,362,667
307979536,307979536,82,364,667
307989201,307989202,82,365,663
307998870,307998870,82,365,665
308008538,308008538,82,364,664
308018210,308018210,82,364,667
308028538,308028539,82,363,666
308038213,308038214,82,363,666
308047881,308047881,82,363,668
308057554,308057555,82,363,667
308067224,308067224,82,363,669
308077553,308077554,82,363,670
308087225,308087225,82,363,670
308096897,308096898,82,363,671
308106568,308106568,82,363,672
308116240,308116241,82,361,673
308126869,308126870,82,361,671
308136540,308136540,82,360,671
308146207,308146208,82,360,671
308155879,308155880,82,360,672
308165549,308165549,82,360,671
308175995,308175995,82,360,671
308185664,308185664,82,360,671
308195333,308195333,82,360,671
308204998,308204998,82,360,670
308214666,308214667,82,359,672
308224335,308224336,82,359,670
308234001,308234002,82,359,673
308243669,308243669,82,359,671
308254053,308254054,82,359,672
308263719,308263720,82,359,671
308273390,308273391,82,359,675
308283065,308283066,82,359,671
308292735,308292736,82,359,671
308303524,308303525,82,359,672
308313195,308313195,82,359,670
308322867,308322868,82,359,672
308332542,308332543,82,359,672
308342212,308342213,82,359,672
308352367,308352367,82,359,671
308362037,308362038,82,359,672
308371707,308371708,82,359,672
308381382,308381383,82,361,671
308391049,308391050,82,362,670
308400718,308400718,82,362,671
308410386,308410386,82,362,671
308420054,308420054,82,362,672
308430446,308430447,82,362,670
308440120,308440120,82,362,672
308449783,308449784,82,362,672
308459454,308459454,82,362,670
308469119,308469119,82,362,671
308479489,308479490,82,362,672
308489155,308489156,82,362,671
308498826,308498826,82,362,671
308508496,308508496,82,361,672
308518168,308518168,82,361,671
308528492,308528492,82,362,670
308538164,308538164,82,362,671
308547831,308547832,82,362,671
308557506,308557506,82,361,669
308567178,308567178,82,361,672
308577512,308577513,82,360,672
308587182,308587182,82,361,670
308596854,308596854,82,361,671
308606525,308606526,82,362,669
308616194,308616194,82,362,672
308626517,308626518,82,362,672
308636188,308636188,82,361,672
308645856,308645856,82,361,671
308655525,308655525,82,360,671
308665194,308665195,82,360,669
308675520,308675521,82,361,669
308685192,308685193,82,362,666
308694866,308694867,82,362,667
308704538,308704539,82,362,665
308714207,308714209,82,362,664
308724532,308724532,82,362,664
308734202,308734202,82,361,665
308743869,308743869,82,361,665
308753537,308753537,82,362,666
308763209,308763210,82,362,669
308773535,308773535,82,361,669
308783209,308783209,82,360,671
308792879,308792879,82,360,670
308802550,308802551,82,360,673
308812221,308812222,82,360,674
308822560,308822561,82,360,671
308832236,308832236,82,359,674
308841910,308841910,82,359,673
308851584,308851584,82,358,672
308861266,308861267,82,358,673
308871957,308871958,82,358,672
308881637,308881637,82,358,672
308891312,308891313,82,358,672
308900990,308900991,82,359,672
308910663,308910663,82,359,672
308920763,308920764,82,359,672
308930435,308930436,82,358,671
308940112,308940114,83,358,671
308949783,308949784,83,359,675
308959460,308959460,83,359,673
308969130,308969131,83,359,673
308978804,308978804,83,359,672
308988472,308988473,83,359,673
308998820,308998821,83,359,672
309008494,309008494,83,359,672
309018170,309018171,83,359,673
309027843,309027844,83,359,672
309037522,309037523,83,359,674
309048301,309048301,83,359,674
309057976,309057977,83,359,672
309067650,309067650,83,359,674
309077329,309077329,83,359,672
309087013,309087014,83,361,673
309097038,309097038,83,361,673
309106709,309106709,83,360,672
309116383,309116383,83,360,674
309126056,309126056,83,360,673
309135727,309135728,83,360,672
309145399,309145399,83,360,672
309155072,309155072,83,360,672
309164739,309164740,83,360,674
309175234,309175234,83,360,671
309184903,309184903,83,360,673
309194574,309194575,83,360,674
309204245,309204246,83,360,672
309213914,309213914,83,360,673
309224388,309224389,83,360,673
309234056,309234057,83,360,673
309243726,309243726,83,360,674
309253399,309253399,83,360,672
309263069,309263069,83,360,671
309273412,309273413,83,360,672
309283086,309283087,83,360,669
309292758,309292759,83,360,668
309302434,309302434,83,360,667
309312105,309312105,83,360,668
309322858,309322858,83,360,666
309332529,309332530,83,361,670
309342205,309342205,83,361,665
309351877,309351877,83,362,664
309361555,309361555,83,362,664
309371669,309371670,83,362,661
309381346,309381346,83,362,660
309391014,309391014,83,362,658
309400683,309400684,83,362,655
309410366,309410366,83,364,655
309420036,309420036,83,364,654
309429703,309429703,83,365,654
309439376,309439377,83,365,657
309449837,309449838,83,365,657
309459510,309459511,83,365,656
309469180,309469180,83,365,658
309478854,309478854,83,365,659
309488527,309488527,83,365,659
309498864,309498865,83,364,661
309508536,309508537,83,363,663
309518212,309518213,83,363,662
309527882,309527883,83,363,661
309537560,309537560,83,363,662
309547890,309547890,83,363,664
309557567,309557567,83,363,663
309567243,309567244,83,363,663
309576921,309576921,83,363,664
309586590,309586591,83,363,663
309597224,309597224,83,363,663
309606893,309606894,83,363,662
309616566,309616567,83,363,662
309626238,309626239,83,363,662
309635915,309635915,83,363,663
309646272,309646273,83,363,663
309655949,309655950,83,363,662
309665620,309665620,83,363,663
309675291,309675291,83,363,662
309684965,309684965,83,363,664
309694637,309694638,83,363,663
309704310,309704310,83,363,663
309713980,309713981,83,363,662
309724337,309724338,83,363,662
309734008,309734008,83,363,663
309743676,309743677,83,363,662
309753348,309753348,83,363,662
309763019,309763019,83,363,663
309773404,309773405,83,363,662
309783078,309783078,83,361,662
309792750,309792751,83,361,663
309802428,309802428,83,360,662
309812097,309812098,83,360,663
309822851,309822852,83,360,662
309832522,309832523,83,361,663
309842198,309842199,83,361,661
309851869,309851870,83,360,664
309861544,309861544,83,360,661
309871688,309871688,83,360,663
309881363,309881363,83,361,663
309891036,309891036,83,361,663
309900710,309900710,83,362,662
309910382,309910383,83,361,662
309920056,309920057,83,361,663
309929729,309929729,83,360,662
309939404,309939404,83,360,662
309949799,309949800,83,360,661
309959475,309959476,83,360,662
309969145,309969145,83,360,664
309978818,309978819,83,361,663
309988490,309988491,83,361,664
309998819,309998819,83,362,664
310008489,310008489,83,362,663
310018160,310018160,83,362,663
310027827,310027827,83,362,661
310037502,310037503,83,362,662
310047918,310047919,83,362,664
310057593,310057593,83,362,662
310067262,310067262,83,362,661
310076934,310076935,83,362,664
310086605,310086605,83,362,663
310097034,310097035,83,362,662
310106709,310106709,83,362,663
310116387,310116388,83,362,664
310126059,310126059,83,362,664
310135730,310135730,83,362,663
310146058,310146059,83,362,663
310155729,310155729,83,362,664
310165401,310165402,83,362,664
310175073,310175074,83,362,663
310184740,310184740,83,362,663
310195085,310195086,83,362,662
310204754,310204754,83,362,662
310214422,310214422,83,362,662
310224089,310224089,83,362,663
310233755,310233756,83,362,662
310244169,310244170,83,362,662
310253839,310253839,83,362,663
310263510,310263511,83,362,662
310273182,310273183,83,362,663
310282852,310282853,83,362,662
310293183,310293183,83,362,662
310302852,310302853,83,362,662
310312525,310312525,83,362,663
310322199,310322200,83,362,661
310331867,310331868,83,362,661
310342197,310342197,83,362,662
310351867,310351868,83,362,662
310361545,310361545,83,362,661
310371217,310371217,83,362,663
310380895,310380896,83,362,663
310391232,310391232,83,362,661
310400906,310400906,83,362,662
310410575,310410576,83,362,657
310420249,310420249,83,364,657
310429919,310429920,83,364,656
310440249,310440249,83,365,654
310449919,310449920,83,365,655
310459590,310459590,83,365,650
310469258,310469259,83,365,655
310478931,310478932,83,365,656
310489259,310489259,83,364,655
310498931,310498932,83,363,658
310508601,310508601,83,363,658
310518276,310518277,83,363,658
310527946,310527947,83,361,660
310538740,310538741,83,361,661
310548407,310548408,83,360,662
310558078,310558078,83,360,663
310567751,310567751,83,360,663
310577456,310577457,83,360,662
310587657,310587657,83,360,663
310597336,310597336,83,360,663
310607005,310607006,83,360,662
310616677,310616677,83,360,664
310626348,310626349,83,360,663
310636021,310636021,83,360,662
310645692,310645693,83,361,663
310655365,310655365,83,361,663
310665722,310665723,83,362,663
310675391,310675392,83,362,662
310685060,310685061,83,362,664
310694728,310694729,83,362,663
310704399,310704399,83,362,663
310714726,310714727,83,362,662
310724397,310724398,83,362,663
310734064,310734064,83,362,663
310743732,310743732,83,362,663
310753399,310753400,83,362,663
310763826,310763826,83,362,662
310773500,310773501,83,362,664
310783171,310783171,83,362,664
310792843,310792843,83,361,663
310802516,310802517,83,361,662
310812840,310812840,83,362,663
310822510,310822510,83,362,662
310832180,310832180,83,362,664
310841851,310841852,83,361,663
310851522,310851522,83,361,663
310861930,310861931,83,362,662
310871599,310871600,83,362,663
310881273,310881274,83,362,662
310890943,310890943,83,362,663
310900615,310900616,84,362,663
310910944,310910944,84,362,664
310920617,310920618,84,362,663
310930288,310930289,84,362,664
310939958,310939959,84,362,662
310949627,310949627,84,362,663
310960377,310960378,84,362,663
310970043,310970044,84,362,663
310979712,310979712,84,362,665
310989381,310989382,84,361,663
310999070,310999070,84,360,663
311009273,311009274,84,360,663
311018946,311018947,84,360,665
311028610,311028611,84,360,663
311038283,311038284,84,360,661
311047952,311047952,84,360,662
311057620,311057620,84,360,662
311067288,311067289,84,361,660
311076959,311076960,84,361,659
311087306,311087306,84,360,658
311096980,311096980,84,361,655
311106650,311106650,84,361,654
311116324,311116324,84,362,654
311125993,311125993,84,362,652
311136326,311136326,84,364,649
311145994,311145995,84,363,650
311155662,311155663,84,363,646
311165333,311165334,84,364,648
311175003,311175003,84,365,649
311185631,311185631,84,365,648
311195304,311195304,84,365,647
311204969,311204970,84,365,647
311214639,311214639,84,365,648
311224306,311224306,84,365,646
311234688,311234689,84,365,648
311244355,311244355,84,365,645
311254024,311254024,84,365,646
311263690,311263691,84,365,646
311273359,311273360,84,365,646
311283028,311283028,84,365,647
311292698,311292699,84,365,648
311302372,311302372,84,365,648
311312832,311312832,84,365,648
311322506,311322507,84,366,647
311332175,311332176,84,366,646
311341846,311341847,84,367,647
311351517,311351517,84,367,648
311362274,311362274,84,367,648
