t1,t2,command,measured, zero
202007241,202007242,130,280,0
202017171,202017171,130,280,0
202027099,202027099,130,280,0
202037031,202037032,130,280,0
202047534,202047535,130,280,0
202057467,202057467,130,280,0
202067392,202067393,130,280,0
202078090,202078091,130,280,0
202088023,202088023,130,280,0
202097953,202097954,130,280,0
202107882,202107882,130,281,0
202117814,202117815,130,280,0
202128319,202128320,130,280,0
202138248,202138248,130,280,0
202148174,202148174,130,280,0
202158934,202158935,130,281,0
202168863,202168863,130,280,0
202178792,202178793,130,280,0
202188722,202188723,130,280,0
202198652,202198653,130,280,0
202209169,202209170,130,280,0
202219099,202219099,130,280,0
202229027,202229027,130,280,0
202239794,202239794,130,280,0
202249722,202249723,130,281,0
202259655,202259655,130,281,0
202269585,202269586,130,281,0
202279516,202279517,130,283,0
202289937,202289938,130,283,0
202299869,202299869,130,284,0
202309798,202309799,130,284,0
202320406,202320406,130,283,0
202330333,202330334,130,282,0
202340257,202340257,130,282,0
202350183,202350183,130,283,0
202360108,202360109,130,282,0
202370663,202370663,130,282,0
202380593,202380593,130,283,0
202390523,202390524,130,283,0
202401122,202401123,130,282,0
202411052,202411052,130,282,0
202420978,202420979,130,282,0
202430907,202430907,130,283,0
202440839,202440839,130,284,0
202451377,202451377,130,284,0
202461305,202461306,130,283,0
202471233,202471233,130,283,0
202481846,202481846,130,284,0
202491779,202491780,130,283,0
202501707,202501708,130,283,0
202511637,202511638,130,282,0
202521568,202521568,130,283,0
202532069,202532069,130,283,0
202541998,202541998,130,284,0
202551928,202551929,130,284,0
202562534,202562535,130,283,0
202572466,202572467,130,282,0
202582391,202582392,130,282,0
202592318,202592319,130,282,0
202602247,202602247,130,283,0
202612810,202612811,130,283,0
202622737,202622737,130,284,0
202632668,202632668,130,284,0
202643432,202643432,130,284,0
202653362,202653362,130,283,0
202663288,202663289,130,283,0
202673218,202673219,130,284,0
202683146,202683146,130,283,0
202693657,202693658,130,283,0
202703585,202703586,130,282,0
202713520,202713520,130,282,0
202724123,202724124,130,282,0
202734056,202734056,130,282,0
202743982,202743983,130,282,0
202753914,202753915,130,283,0
202763841,202763842,130,282,0
202774397,202774397,130,282,0
202784322,202784323,130,282,0
202794253,202794253,130,282,0
202804856,202804857,130,282,0
202814785,202814786,130,282,0
202824711,202824711,130,282,0
202834644,202834644,130,282,0
202844571,202844571,130,282,0
202855072,202855073,130,282,0
202865000,202865001,130,282,0
202874932,202874933,130,282,0
202885571,202885571,130,282,0
202895501,202895501,130,282,0
202905424,202905424,130,282,0
202915352,202915353,130,282,0
202925280,202925281,130,282,0
202935871,202935872,130,282,0
202945796,202945797,130,282,0
202955725,202955726,130,282,0
202966321,202966322,130,283,0
202976250,202976251,130,282,0
202986175,202986176,130,282,0
202996103,202996104,130,282,0
203006033,203006033,130,283,0
203016617,203016617,130,283,0
203026544,203026545,130,282,0
203036475,203036476,130,282,0
203047091,203047092,130,282,0
203057023,203057024,130,282,0
203066950,203066951,129,282,0
203076881,203076881,129,282,0
203086805,203086806,129,282,0
203097323,203097324,129,282,0
203107247,203107248,129,283,0
203117176,203117177,129,283,0
203127778,203127778,129,284,0
203137712,203137713,129,284,0
203147640,203147641,129,284,0
203157571,203157572,129,283,0
203167501,203167501,129,282,0
203177998,203177999,129,282,0
203187923,203187924,129,282,0
203197856,203197857,129,282,0
203208459,203208460,129,282,0
203218384,203218385,129,282,0
203228309,203228310,129,282,0
203238236,203238236,129,282,0
203248164,203248164,129,282,0
203258675,203258676,129,282,0
203268601,203268602,129,282,0
203278530,203278531,129,282,0
203289124,203289125,129,282,0
203299053,203299054,129,282,0
203308982,203308983,129,282,0
203318911,203318912,129,282,0
203328842,203328842,129,282,0
203339357,203339357,129,282,0
203349285,203349285,129,282,0
203359213,203359214,129,282,0
203369848,203369849,129,282,0
203379778,203379779,129,283,0
203389706,203389707,129,283,0
203399636,203399636,129,284,0
203409567,203409567,129,283,0
203420105,203420106,129,283,0
203430035,203430035,129,282,0
203439963,203439964,129,282,0
203450565,203450566,129,283,0
203460495,203460495,129,284,0
203470421,203470422,129,284,0
203480346,203480346,129,284,0
203490272,203490272,129,284,0
203500771,203500772,129,284,0
203510698,203510699,129,284,0
203520627,203520628,129,284,0
203531315,203531315,129,283,0
203541241,203541242,129,284,0
203551166,203551166,129,284,0
203561093,203561094,129,284,0
