t1,t2,command,force,position
285522715,285522716,129,-1,159
285530719,285530720,129,-1,161
285538714,285538714,129,-1,161
285546715,285546715,129,-1,157
285554715,285554716,129,-1,160
285562715,285562716,129,-1,158
285570719,285570720,129,-1,158
285578714,285578714,129,-1,161
285586715,285586716,129,-1,159
285594715,285594715,129,-1,158
285602715,285602716,129,-1,159
285610719,285610720,129,-1,158
285618714,285618714,129,-1,157
285626715,285626716,129,-1,158
285634715,285634715,129,-1,159
285642715,285642716,129,-1,158
285650719,285650720,129,-1,157
285658713,285658714,129,-1,159
285666715,285666716,129,-1,159
285674715,285674715,129,-1,159
285682715,285682716,129,-1,157
285690719,285690720,129,-1,159
285698714,285698714,129,-1,150
285706715,285706716,129,-1,160
285714715,285714716,129,-1,159
285722715,285722715,129,-1,159
285730719,285730719,129,-1,158
285738714,285738714,129,-1,160
285746715,285746716,129,-1,155
285754715,285754715,129,-1,158
285762715,285762716,129,-1,158
285770719,285770719,129,-1,161
285778713,285778714,129,-1,158
285786715,285786716,129,-1,159
285794715,285794715,129,-1,158
285802715,285802715,129,-1,159
285810719,285810720,129,-1,156
285818713,285818714,129,-1,159
285826715,285826715,129,-1,157
285834715,285834716,129,-1,162
285842715,285842716,129,-1,157
285850719,285850720,129,-1,160
285858713,285858714,129,-1,161
285866715,285866715,129,-1,156
285874715,285874716,129,-1,156
285882715,285882716,129,-1,157
285890719,285890720,129,-1,157
285898714,285898714,129,-1,157
285906715,285906716,129,-1,157
285914715,285914715,129,-1,158
285922715,285922716,129,-1,159
285930719,285930719,129,-1,160
285938714,285938714,129,-1,158
285946715,285946716,129,-1,158
285954715,285954715,129,-1,158
285962715,285962715,129,-1,168
285970719,285970720,129,-1,157
285978714,285978714,129,-1,153
285986715,285986715,129,-1,163
285994715,285994715,129,-1,160
286002715,286002715,129,-1,157
286010719,286010720,129,-1,158
286018714,286018714,129,-1,153
286026715,286026716,129,-1,158
286034715,286034715,129,-1,161
286042715,286042716,129,-1,157
286050719,286050719,129,-1,159
286058713,286058714,129,-1,160
286066715,286066716,129,-1,158
286074715,286074715,129,-1,159
286082715,286082715,129,-1,158
286090719,286090720,129,-1,158
286098713,286098714,129,-1,159
286106715,286106716,129,-1,160
286114715,286114715,129,-1,159
286122715,286122716,129,-1,161
286130719,286130720,129,-1,157
286138714,286138714,129,-1,150
286146715,286146716,129,-1,159
286154715,286154716,129,-1,159
286162715,286162715,129,-1,159
286170719,286170719,129,-1,158
286178713,286178714,129,-1,158
286186715,286186715,129,-1,159
286194715,286194715,129,-1,158
286202715,286202716,129,-1,160
286210719,286210719,129,-1,157
286218714,286218714,129,-1,158
286226715,286226716,129,-1,159
286234715,286234716,129,-1,158
286242715,286242716,129,-1,158
286250719,286250720,129,-1,158
286258714,286258714,129,-1,158
286266715,286266716,129,-1,159
286274715,286274715,129,-1,161
286282715,286282716,129,-1,160
286290719,286290720,129,-1,157
286298713,286298714,129,-1,161
286306715,286306715,129,-1,161
286314715,286314716,129,-1,158
286322715,286322715,129,-1,157
286330719,286330720,129,-1,158
286338714,286338714,129,-1,159
286346715,286346716,129,-1,158
286354715,286354716,129,-1,159
286362715,286362716,129,-1,158
286370719,286370719,129,-1,160
286378714,286378714,129,-1,159
286386715,286386716,129,-1,158
286394715,286394715,129,-1,159
286402715,286402716,129,-1,157
286410719,286410720,129,-1,158
286418713,286418714,129,-1,157
286426715,286426715,129,-1,155
286434715,286434716,129,-1,162
286442715,286442715,129,-1,160
286450719,286450719,129,-1,159
286458713,286458714,129,-1,158
286466715,286466715,129,-1,160
286474715,286474715,129,-1,157
286482715,286482716,129,-1,160
286490719,286490719,129,-1,158
286498714,286498714,129,-1,157
286506715,286506716,129,-1,158
286514715,286514715,129,-1,158
286522715,286522716,129,-1,158
286530719,286530720,129,-1,174
286538714,286538714,129,-1,158
286546715,286546715,129,-1,156
286554715,286554716,129,-1,159
286562715,286562716,129,-1,156
286570719,286570719,129,-1,159
286578713,286578714,129,-1,162
286586715,286586715,129,-1,160
286594715,286594716,129,-1,151
286602715,286602715,129,-1,159
286610719,286610720,129,-1,158
286618713,286618714,129,-1,154
286626715,286626715,129,-1,158
286634715,286634716,129,-1,159
286642715,286642715,129,-1,156
286650719,286650720,129,-1,153
286658714,286658714,129,-1,158
286666715,286666716,129,-1,159
286674715,286674715,129,-1,158
286682715,286682716,129,-1,158
286690719,286690720,129,-1,166
286698713,286698714,129,-1,159
286706715,286706715,129,-1,154
286714715,286714716,129,-1,157
286722715,286722716,129,-1,157
286730719,286730720,129,-1,159
286738714,286738714,129,-1,157
286746715,286746715,129,-1,160
286754715,286754716,129,-1,158
286762715,286762716,129,-1,159
286770719,286770720,129,-1,158
286778713,286778714,129,-1,156
286786715,286786715,129,-1,159
286794714,286794715,129,-1,158
286802715,286802715,129,-1,159
286810719,286810719,129,-1,161
286818714,286818714,129,-1,158
286826716,286826716,129,-1,161
286834715,286834715,129,-1,159
286842715,286842716,129,-1,161
286850719,286850719,129,-1,159
286858714,286858714,129,-1,159
286866715,286866716,129,-1,156
286874715,286874716,129,-1,159
286882715,286882715,129,-1,160
286890719,286890720,129,-1,159
286898714,286898714,129,-1,157
286906715,286906716,129,-1,159
286914715,286914716,129,-1,158
286922715,286922716,129,-1,157
286930719,286930720,129,-1,160
286938714,286938714,129,-1,159
286946715,286946716,129,-1,159
286954715,286954716,129,-1,158
286962715,286962716,129,-1,158
286970719,286970721,130,-1,159
286978714,286978714,130,-1,159
286986715,286986716,130,-1,159
286994715,286994716,130,-1,159
287002715,287002715,130,-1,158
287010719,287010720,130,-1,158
287018714,287018714,130,-1,158
287026715,287026715,130,-1,161
287034715,287034715,130,-1,156
287042715,287042716,130,-1,161
287050719,287050720,130,-1,158
287058714,287058714,130,-1,164
287066715,287066715,130,-1,159
287074715,287074715,130,-1,158
287082715,287082715,130,-1,158
287090719,287090720,130,-1,156
287098713,287098714,130,-1,159
287106715,287106715,130,-1,158
287114715,287114716,130,-1,158
287122715,287122716,130,-1,161
287130719,287130720,130,-1,159
287138713,287138714,130,-1,158
287146714,287146715,130,-1,156
287154715,287154715,130,-1,160
287162715,287162716,130,-1,157
287170719,287170720,130,-1,158
287178714,287178714,130,-1,154
287186715,287186716,130,-1,157
287194715,287194715,130,-1,156
287202715,287202715,130,-1,158
287210719,287210719,130,-1,155
287218713,287218714,130,-1,155
287226715,287226716,130,-1,151
287234715,287234715,130,-1,152
287242715,287242715,130,-1,150
287250719,287250720,130,-1,154
287258714,287258714,130,-1,150
287266714,287266715,130,-1,150
287274715,287274716,130,-1,151
287282715,287282715,130,-1,150
287290719,287290720,130,-1,155
287298714,287298714,130,-1,151
287306715,287306715,130,-1,148
287314715,287314715,130,-1,152
287322715,287322715,130,-1,149
287330719,287330720,130,-1,149
287338714,287338714,130,-1,149
287346715,287346716,130,-1,155
287354715,287354715,130,-1,148
287362715,287362716,130,-1,147
287370719,287370720,130,-1,153
287378713,287378714,130,-1,151
287386715,287386716,130,-1,150
287394715,287394716,130,-1,150
287402715,287402715,130,-1,150
287410719,287410719,130,-1,150
287418713,287418714,130,-1,150
287426715,287426715,130,-1,150
287434715,287434716,130,-1,149
287442715,287442715,130,-1,155
287450719,287450720,130,-1,151
287458714,287458714,130,-1,149
287466715,287466716,130,-1,148
287474715,287474716,130,-1,152
287482715,287482716,130,-1,152
287490719,287490720,130,-1,150
287498714,287498714,130,-1,150
287506715,287506715,130,-1,150
287514715,287514715,130,-1,148
287522715,287522716,130,-1,148
287530719,287530719,130,-1,153
287538713,287538714,130,-1,150
287546715,287546716,130,-1,149
287554715,287554715,130,-1,149
287562715,287562715,130,-1,147
287570719,287570720,130,-1,148
287578714,287578714,130,-1,149
287586715,287586715,130,-1,150
287594715,287594715,130,-1,150
287602715,287602715,130,-1,153
287610719,287610720,130,-1,154
287618714,287618714,130,-1,154
287626715,287626715,130,-1,148
287634715,287634716,130,-1,149
287642715,287642715,130,-1,148
287650719,287650720,130,-1,154
287658714,287658714,130,-1,141
287666715,287666716,130,-1,144
287674715,287674716,130,-1,147
287682715,287682715,130,-1,147
287690719,287690720,130,-1,154
287698713,287698714,130,-1,154
287706715,287706715,130,-1,149
287714715,287714715,130,-1,149
287722715,287722715,130,-1,148
287730719,287730720,130,-1,147
287738713,287738714,130,-1,151
287746715,287746715,130,-1,149
287754715,287754715,130,-1,149
287762715,287762715,130,-1,147
287770719,287770720,130,-1,151
287778713,287778714,130,-1,153
287786715,287786716,130,-1,157
287794715,287794716,130,-1,151
287802715,287802716,130,-1,155
287810719,287810719,130,-1,148
287818713,287818714,130,-1,149
287826715,287826715,130,-1,147
287834715,287834715,130,-1,147
287842715,287842716,130,-1,147
287850719,287850720,130,-1,147
287858713,287858714,130,-1,146
287866715,287866716,130,-1,147
287874715,287874716,130,-1,148
287882715,287882715,130,-1,148
287890719,287890720,130,-1,147
287898713,287898714,130,-1,147
287906715,287906715,130,-1,148
287914715,287914716,130,-1,148
287922715,287922715,130,-1,148
287930719,287930720,130,-1,148
287938714,287938714,130,-1,148
287946715,287946715,130,-1,148
287954715,287954715,130,-1,145
287962715,287962715,130,-1,151
287970719,287970720,130,-1,150
287978714,287978714,130,-1,150
287986715,287986716,130,-1,148
287994715,287994716,130,-1,149
288002715,288002716,130,-1,147
288010719,288010720,130,-1,148
288018713,288018714,130,-1,150
288026715,288026716,130,-1,148
288034715,288034715,130,-1,149
288042714,288042715,130,-1,149
288050720,288050720,130,-1,149
288058713,288058714,130,-1,148
288066715,288066715,130,-1,148
288074715,288074716,130,-1,146
288082715,288082715,130,-1,147
288090719,288090720,130,-1,147
288098714,288098714,130,-1,150
288106715,288106716,130,-1,147
288114715,288114715,130,-1,146
288122715,288122716,130,-1,147
288130719,288130720,130,-1,149
288138713,288138714,130,-1,149
288146715,288146716,130,-1,151
288154715,288154716,130,-1,151
288162715,288162716,130,-1,147
288170719,288170720,130,-1,148
288178713,288178714,130,-1,150
288186715,288186716,130,-1,148
288194715,288194716,130,-1,148
288202715,288202716,130,-1,148
288210719,288210719,130,-1,143
288218713,288218714,130,-1,149
288226715,288226716,130,-1,148
288234715,288234715,130,-1,142
288242715,288242715,130,-1,149
288250719,288250720,130,-1,150
288258714,288258714,130,-1,150
288266715,288266715,130,-1,145
288274715,288274716,130,-1,149
288282715,288282716,130,-1,148
288290719,288290719,130,-1,146
288298714,288298714,130,-1,146
288306715,288306716,130,-1,148
288314715,288314715,130,-1,149
288322715,288322716,130,-1,148
288330719,288330720,130,-1,148
288338713,288338714,130,-1,147
288346715,288346715,130,-1,147
288354715,288354716,130,-1,148
288362715,288362715,130,-1,148
288370719,288370720,130,-1,147
288378714,288378714,130,-1,148
288386715,288386715,130,-1,152
288394715,288394716,130,-1,146
288402715,288402715,130,-1,147
288410719,288410719,130,-1,150
288418713,288418714,130,-1,149
288426715,288426716,130,-1,150
288434715,288434715,130,-1,168
288442715,288442716,130,-1,147
288450719,288450720,130,-1,147
288458713,288458714,130,-1,148
288466715,288466716,130,-1,150
288474715,288474715,130,-1,150
288482715,288482715,130,-1,148
288490719,288490720,130,-1,148
288498713,288498714,130,-1,149
288506715,288506716,130,-1,149
288514715,288514716,130,-1,148
288522715,288522716,130,-1,148
288530719,288530720,130,-1,147
288538714,288538714,130,-1,148
288546715,288546716,130,-1,148
288554715,288554716,130,-1,145
288562715,288562715,130,-1,149
288570719,288570720,130,-1,148
288578713,288578714,130,-1,146
288586715,288586715,130,-1,147
288594715,288594716,130,-1,147
288602715,288602716,130,-1,148
288610719,288610720,130,-1,148
288618713,288618714,130,-1,134
288626715,288626716,130,-1,151
288634715,288634715,130,-1,146
288642715,288642716,130,-1,149
288650719,288650720,130,-1,148
288658713,288658714,130,-1,150
288666715,288666716,130,-1,147
288674715,288674716,130,-1,147
288682715,288682715,130,-1,148
288690719,288690720,130,-1,146
288698713,288698714,130,-1,147
288706715,288706716,130,-1,149
288714715,288714715,130,-1,147
288722715,288722716,130,-1,147
288730719,288730720,130,-1,148
288738713,288738714,130,-1,149
288746715,288746715,130,-1,148
288754715,288754715,130,-1,146
288762715,288762715,130,-1,144
288770719,288770720,130,-1,148
288778714,288778714,130,-1,152
288786715,288786715,130,-1,149
288794714,288794715,130,-1,151
288802715,288802716,130,-1,147
288810719,288810720,130,-1,148
288818714,288818714,130,-1,148
288826715,288826716,130,-1,148
288834715,288834715,130,-1,147
288842715,288842715,130,-1,148
288850719,288850720,130,-1,150
288858714,288858714,130,-1,148
288866715,288866715,130,-1,148
288874715,288874715,130,-1,150
288882714,288882715,130,-1,150
288890719,288890720,130,-1,148
288898714,288898714,130,-1,149
288906715,288906715,130,-1,150
288914715,288914716,130,-1,148
288922715,288922716,130,-1,147
288930719,288930720,130,-1,148
288938714,288938714,130,-1,145
288946715,288946715,130,-1,148
288954714,288954715,130,-1,148
288962715,288962715,130,-1,149
288970719,288970720,130,-1,149
288978714,288978714,130,-1,147
288986715,288986715,130,-1,147
288994715,288994716,130,-1,150
289002715,289002715,130,-1,148
289010719,289010720,130,-1,149
289018714,289018715,130,-1,148
289026715,289026716,130,-1,152
289034715,289034715,130,-1,143
289042715,289042716,130,-1,149
289050719,289050720,130,-1,146
289058713,289058714,130,-1,150
289066715,289066715,130,-1,147
289074715,289074715,130,-1,148
289082715,289082716,130,-1,145
289090719,289090720,130,-1,147
289098714,289098715,130,-1,148
289106715,289106716,130,-1,147
289114715,289114715,130,-1,150
289122715,289122715,130,-1,148
289130719,289130720,130,-1,148
289138713,289138714,130,-1,150
289146715,289146716,130,-1,148
289154715,289154715,130,-1,149
289162715,289162716,130,-1,147
289170719,289170720,130,-1,148
289178714,289178714,130,-1,148
289186715,289186715,130,-1,148
289194715,289194716,130,-1,154
289202715,289202715,130,-1,149
289210719,289210720,130,-1,150
289218714,289218714,130,-1,148
289226715,289226716,130,-1,145
289234715,289234716,130,-1,150
289242715,289242716,130,-1,149
289250719,289250720,130,-1,149
289258714,289258714,130,-1,149
289266715,289266716,130,-1,148
289274715,289274716,130,-1,147
289282715,289282715,130,-1,146
289290719,289290720,130,-1,148
289298714,289298714,130,-1,150
289306715,289306715,130,-1,148
289314715,289314716,130,-1,148
289322715,289322716,130,-1,149
289330719,289330720,130,-1,151
289338713,289338714,130,-1,147
289346715,289346716,130,-1,148
289354715,289354715,130,-1,148
289362715,289362715,130,-1,148
289370719,289370719,130,-1,147
289378713,289378714,130,-1,148
289386715,289386716,130,-1,148
289394715,289394715,130,-1,145
289402715,289402715,130,-1,146
289410719,289410720,130,-1,148
289418714,289418714,130,-1,146
289426715,289426715,130,-1,150
289434715,289434716,130,-1,142
289442715,289442716,130,-1,147
289450719,289450720,130,-1,150
289458713,289458714,130,-1,150
289466715,289466716,130,-1,149
289474715,289474715,130,-1,147
289482715,289482715,130,-1,148
289490719,289490720,130,-1,149
289498714,289498714,130,-1,148
289506715,289506716,130,-1,148
289514715,289514715,130,-1,148
289522715,289522715,130,-1,148
289530719,289530720,130,-1,147
289538713,289538714,130,-1,148
289546715,289546715,130,-1,149
289554715,289554715,130,-1,149
289562715,289562715,130,-1,146
289570719,289570720,130,-1,148
289578714,289578714,130,-1,145
289586715,289586716,130,-1,147
289594715,289594715,130,-1,149
289602715,289602715,130,-1,148
289610719,289610720,130,-1,148
289618714,289618714,130,-1,144
289626715,289626715,130,-1,149
289634715,289634716,130,-1,147
289642715,289642716,130,-1,147
289650719,289650720,130,-1,146
289658713,289658714,130,-1,148
289666715,289666715,130,-1,148
289674715,289674715,130,-1,148
289682715,289682715,130,-1,148
289690719,289690719,130,-1,151
289698713,289698714,130,-1,147
289706715,289706715,130,-1,150
289714715,289714716,130,-1,147
289722715,289722715,130,-1,142
289730719,289730719,130,-1,149
289738714,289738714,130,-1,146
289746715,289746716,130,-1,149
289754715,289754715,130,-1,148
289762715,289762715,130,-1,148
289770719,289770719,130,-1,148
289778713,289778714,130,-1,148
289786715,289786716,130,-1,147
289794715,289794716,130,-1,147
289802715,289802716,130,-1,148
289810719,289810720,130,-1,146
289818714,289818714,130,-1,147
289826715,289826716,130,-1,149
289834715,289834716,130,-1,149
289842715,289842715,130,-1,148
289850719,289850720,130,-1,150
289858714,289858714,130,-1,148
289866715,289866716,130,-1,151
289874715,289874716,130,-1,147
289882715,289882716,130,-1,146
289890719,289890720,130,-1,146
289898714,289898714,130,-1,147
289906715,289906716,130,-1,150
289914715,289914716,130,-1,162
289922715,289922716,130,-1,148
289930719,289930720,130,-1,146
289938713,289938714,130,-1,149
289946715,289946715,130,-1,147
289954715,289954715,130,-1,150
289962715,289962715,130,-1,149
289970719,289970720,130,-1,149
289978713,289978714,130,-1,149
289986715,289986716,130,-1,149
289994715,289994716,130,-1,148
290002715,290002716,130,-1,149
290010719,290010720,130,-1,145
290018713,290018714,130,-1,149
290026715,290026715,130,-1,148
290034715,290034716,130,-1,152
290042715,290042716,130,-1,147
290050719,290050719,130,-1,145
290058713,290058714,130,-1,147
290066715,290066715,130,-1,146
290074715,290074715,130,-1,146
290082715,290082715,130,-1,129
290090719,290090719,130,-1,147
290098713,290098714,130,-1,147
290106715,290106715,130,-1,146
290114715,290114715,130,-1,148
290122715,290122715,130,-1,143
290130719,290130720,130,-1,148
290138714,290138714,130,-1,147
290146715,290146716,130,-1,148
290154715,290154716,130,-1,149
290162715,290162715,130,-1,149
290170719,290170720,131,-1,146
290178714,290178714,131,-1,148
290186715,290186715,131,-1,150
290194715,290194715,131,-1,148
290202715,290202715,131,-1,140
290210719,290210719,131,-1,148
290218714,290218714,131,-1,154
290226715,290226715,131,-1,150
290234715,290234715,131,-1,148
290242715,290242715,131,-1,151
290250719,290250720,131,-1,148
290258713,290258714,131,-1,149
290266715,290266716,131,-1,147
290274715,290274715,131,-1,150
290282715,290282716,131,-1,147
290290719,290290720,131,-1,148
290298713,290298714,131,-1,152
290306715,290306716,131,-1,150
290314715,290314715,131,-1,147
290322715,290322715,131,-1,146
290330719,290330720,131,-1,145
290338714,290338714,131,-1,143
290346715,290346716,131,-1,143
290354715,290354715,131,-1,143
290362715,290362716,131,-1,143
290370719,290370719,131,-1,143
290378713,290378714,131,-1,142
290386715,290386715,131,-1,144
290394715,290394715,131,-1,143
290402715,290402715,131,-1,139
290410719,290410719,131,-1,141
290418714,290418714,131,-1,140
290426715,290426715,131,-1,141
290434715,290434716,131,-1,142
290442715,290442716,131,-1,136
290450719,290450720,131,-1,139
290458714,290458714,131,-1,139
290466715,290466716,131,-1,144
290474715,290474716,131,-1,141
290482715,290482715,131,-1,141
290490719,290490719,131,-1,139
290498714,290498714,131,-1,139
290506715,290506716,131,-1,139
290514715,290514715,131,-1,140
290522715,290522716,131,-1,141
290530719,290530720,131,-1,141
290538714,290538714,131,-1,140
290546715,290546715,131,-1,145
290554715,290554715,131,-1,138
290562715,290562716,131,-1,142
290570719,290570720,131,-1,139
290578713,290578714,131,-1,141
290586715,290586715,131,-1,141
290594715,290594715,131,-1,143
290602715,290602716,131,-1,141
290610719,290610720,131,-1,139
290618713,290618714,131,-1,141
290626715,290626716,131,-1,146
290634715,290634715,131,-1,141
290642715,290642715,131,-1,142
290650719,290650720,131,-1,147
290658714,290658714,131,-1,137
290666715,290666716,131,-1,140
290674715,290674715,131,-1,140
290682715,290682716,131,-1,138
290690719,290690720,131,-1,142
290698713,290698714,131,-1,140
290706715,290706715,131,-1,145
290714715,290714715,131,-1,139
290722715,290722716,131,-1,141
290730719,290730720,131,-1,136
290738714,290738714,131,-1,141
290746715,290746715,131,-1,143
290754715,290754715,131,-1,141
290762715,290762716,131,-1,137
290770719,290770719,131,-1,141
290778713,290778714,131,-1,138
290786715,290786715,131,-1,141
290794715,290794715,131,-1,142
290802715,290802715,131,-1,139
290810719,290810719,131,-1,140
290818714,290818714,131,-1,139
290826715,290826716,131,-1,138
290834715,290834715,131,-1,140
290842715,290842715,131,-1,139
290850719,290850720,131,-1,143
290858714,290858714,131,-1,139
290866715,290866716,131,-1,144
290874715,290874715,131,-1,143
290882715,290882715,131,-1,138
290890719,290890720,131,-1,141
290898714,290898714,131,-1,139
290906715,290906715,131,-1,139
290914715,290914715,131,-1,142
290922715,290922716,131,-1,141
290930719,290930719,131,-1,141
290938714,290938714,131,-1,140
290946715,290946715,131,-1,144
290954715,290954715,131,-1,143
290962715,290962716,131,-1,136
290970719,290970719,131,-1,139
290978713,290978714,131,-1,138
290986715,290986715,131,-1,136
290994715,290994715,131,-1,140
291002715,291002715,131,-1,139
291010719,291010720,131,-1,136
291018713,291018714,131,-1,138
291026715,291026715,131,-1,137
291034715,291034715,131,-1,138
291042715,291042715,131,-1,138
291050719,291050720,131,-1,140
291058714,291058714,131,-1,137
291066715,291066715,131,-1,138
291074715,291074715,131,-1,141
291082715,291082716,131,-1,140
291090719,291090720,131,-1,139
291098714,291098714,131,-1,139
291106715,291106715,131,-1,139
291114715,291114715,131,-1,140
291122715,291122715,131,-1,126
291130719,291130720,131,-1,137
291138713,291138714,131,-1,136
291146715,291146716,131,-1,138
291154715,291154716,131,-1,140
291162715,291162716,131,-1,138
291170719,291170719,131,-1,138
291178713,291178714,131,-1,136
291186715,291186716,131,-1,138
291194715,291194716,131,-1,138
291202715,291202716,131,-1,138
291210719,291210720,131,-1,145
291218714,291218714,131,-1,136
291226715,291226715,131,-1,137
291234715,291234716,131,-1,138
291242715,291242716,131,-1,146
291250719,291250719,131,-1,141
291258713,291258714,131,-1,138
291266715,291266716,131,-1,148
291274715,291274715,131,-1,138
291282715,291282716,131,-1,137
291290719,291290719,131,-1,137
291298713,291298714,131,-1,136
291306715,291306716,131,-1,139
291314715,291314715,131,-1,137
291322715,291322715,131,-1,138
291330720,291330720,131,-1,138
291338713,291338714,131,-1,137
291346715,291346716,131,-1,137
291354715,291354715,131,-1,136
291362715,291362716,131,-1,139
291370719,291370720,131,-1,133
291378714,291378714,131,-1,137
291386715,291386716,131,-1,137
291394715,291394716,131,-1,138
291402715,291402716,131,-1,138
291410719,291410720,131,-1,138
291418713,291418714,131,-1,139
291426715,291426716,131,-1,140
291434715,291434715,131,-1,141
291442715,291442716,131,-1,136
291450719,291450720,131,-1,138
291458713,291458714,131,-1,135
291466715,291466716,131,-1,131
291474715,291474716,131,-1,138
291482715,291482716,131,-1,136
291490719,291490720,131,-1,139
291498714,291498714,131,-1,139
291506715,291506716,131,-1,137
291514715,291514715,131,-1,137
291522715,291522715,131,-1,136
291530719,291530720,131,-1,138
291538714,291538714,131,-1,139
291546715,291546715,131,-1,138
291554715,291554715,131,-1,137
291562715,291562715,131,-1,137
291570719,291570720,131,-1,140
291578714,291578714,131,-1,137
291586715,291586716,131,-1,139
291594715,291594715,131,-1,140
291602715,291602715,131,-1,136
291610719,291610720,131,-1,137
291618713,291618714,131,-1,140
291626715,291626716,131,-1,139
291634715,291634716,131,-1,141
291642715,291642715,131,-1,139
291650719,291650720,131,-1,137
291658714,291658715,131,-1,140
291666715,291666715,131,-1,140
291674715,291674716,131,-1,139
291682715,291682715,131,-1,138
291690719,291690719,131,-1,137
291698713,291698714,131,-1,137
291706715,291706715,131,-1,139
291714715,291714715,131,-1,138
291722715,291722716,131,-1,138
291730719,291730719,131,-1,139
291738713,291738714,131,-1,138
291746715,291746716,131,-1,138
291754715,291754715,131,-1,137
291762715,291762716,131,-1,140
291770719,291770720,131,-1,141
291778714,291778714,131,-1,140
291786715,291786716,131,-1,139
291794715,291794716,131,-1,142
291802715,291802715,131,-1,136
291810719,291810720,131,-1,137
291818713,291818714,131,-1,136
291826715,291826715,131,-1,141
291834715,291834716,131,-1,136
291842714,291842715,131,-1,140
291850719,291850719,131,-1,139
291858713,291858714,131,-1,139
291866715,291866715,131,-1,139
291874715,291874715,131,-1,138
291882715,291882715,131,-1,139
291890719,291890720,131,-1,140
291898714,291898714,131,-1,139
291906715,291906716,131,-1,138
291914715,291914716,131,-1,137
291922715,291922715,131,-1,138
291930719,291930719,131,-1,137
291938714,291938714,131,-1,138
291946715,291946716,131,-1,137
291954715,291954715,131,-1,134
291962715,291962715,131,-1,136
291970719,291970720,131,-1,134
291978713,291978714,131,-1,138
291986715,291986716,131,-1,131
291994715,291994715,131,-1,135
292002715,292002715,131,-1,138
292010719,292010719,131,-1,139
292018713,292018714,131,-1,141
292026715,292026715,131,-1,136
292034715,292034716,131,-1,139
292042715,292042715,131,-1,139
292050719,292050719,131,-1,138
292058714,292058714,131,-1,139
292066715,292066716,131,-1,139
292074715,292074716,131,-1,139
292082715,292082716,131,-1,137
292090719,292090719,131,-1,140
292098713,292098714,131,-1,138
292106715,292106716,131,-1,138
292114715,292114715,131,-1,138
292122715,292122716,131,-1,136
292130718,292130719,131,-1,138
292138714,292138714,131,-1,139
292146715,292146715,131,-1,139
292154715,292154716,131,-1,138
292162715,292162716,131,-1,138
292170719,292170719,131,-1,141
292178714,292178714,131,-1,138
292186715,292186716,131,-1,139
292194715,292194716,131,-1,137
292202715,292202716,131,-1,136
292210719,292210720,131,-1,138
292218713,292218714,131,-1,138
292226715,292226716,131,-1,138
292234714,292234715,131,-1,139
292242715,292242715,131,-1,140
292250719,292250719,131,-1,135
292258714,292258714,131,-1,139
292266715,292266716,131,-1,138
292274715,292274715,131,-1,138
292282715,292282716,131,-1,138
292290719,292290720,131,-1,136
292298714,292298714,131,-1,138
292306715,292306716,131,-1,134
292314715,292314716,131,-1,136
292322715,292322715,131,-1,137
292330719,292330719,131,-1,138
292338713,292338714,131,-1,137
292346715,292346716,131,-1,136
292354715,292354715,131,-1,141
292362715,292362716,131,-1,138
292370719,292370719,131,-1,139
292378714,292378714,131,-1,138
292386715,292386716,131,-1,141
292394715,292394716,131,-1,144
292402715,292402716,131,-1,139
292410719,292410719,131,-1,138
292418713,292418714,131,-1,137
292426715,292426716,131,-1,137
292434715,292434715,131,-1,138
292442715,292442715,131,-1,137
292450719,292450720,131,-1,137
292458714,292458714,131,-1,137
292466715,292466715,131,-1,139
292474715,292474716,131,-1,138
292482715,292482715,131,-1,138
292490719,292490720,131,-1,141
292498714,292498714,131,-1,135
292506715,292506715,131,-1,138
292514715,292514715,131,-1,133
292522715,292522716,131,-1,139
292530719,292530719,131,-1,136
292538713,292538714,131,-1,134
292546715,292546715,131,-1,136
292554715,292554715,131,-1,136
292562715,292562716,131,-1,141
292570719,292570720,131,-1,139
292578714,292578714,131,-1,138
292586715,292586715,131,-1,138
292594715,292594715,131,-1,138
292602715,292602716,131,-1,138
292610719,292610720,131,-1,136
292618713,292618714,131,-1,139
292626715,292626716,131,-1,138
292634715,292634715,131,-1,139
292642715,292642715,131,-1,138
292650719,292650719,131,-1,140
292658714,292658714,131,-1,138
292666715,292666715,131,-1,147
292674715,292674715,131,-1,141
292682715,292682716,131,-1,136
292690719,292690719,131,-1,135
292698714,292698714,131,-1,140
292706715,292706715,131,-1,150
292714715,292714716,131,-1,146
292722715,292722716,131,-1,143
292730719,292730719,131,-1,138
292738713,292738714,131,-1,140
292746715,292746716,131,-1,139
292754715,292754715,131,-1,139
292762715,292762715,131,-1,134
292770719,292770720,131,-1,138
292778713,292778714,131,-1,139
292786715,292786716,131,-1,138
292794715,292794716,131,-1,138
292802715,292802715,131,-1,139
292810719,292810719,131,-1,138
292818714,292818714,131,-1,140
292826715,292826716,131,-1,138
292834715,292834715,131,-1,137
292842715,292842716,131,-1,151
292850719,292850720,131,-1,137
292858713,292858714,131,-1,138
292866715,292866716,131,-1,128
292874715,292874716,131,-1,139
292882715,292882716,131,-1,141
292890719,292890719,131,-1,139
292898714,292898714,131,-1,137
292906715,292906716,131,-1,136
292914715,292914716,131,-1,138
292922715,292922716,131,-1,139
292930719,292930720,131,-1,138
292938713,292938714,131,-1,138
292946715,292946716,131,-1,139
292954715,292954715,131,-1,137
292962715,292962715,131,-1,138
292970719,292970719,131,-1,143
