td,time,"flex sensor"
6.00, 65923704.00, 0.44
6.00, 65930184.00, -0.22
6.00, 65936664.00, -0.22
6.00, 65943980.00, -0.22
6.00, 65950464.00, -0.22
6.00, 65956944.00, -0.22
6.00, 65963424.00, -0.22
6.00, 65969888.00, -0.72
6.00, 65976368.00, -0.72
6.00, 65982852.00, -0.72
6.00, 65989336.00, -1.50
6.00, 65995816.00, -2.22
6.00, 66002624.00, -2.22
6.00, 66009108.00, -1.01
6.00, 66015588.00, -1.01
6.00, 66022068.00, -1.01
6.00, 66028552.00, -1.01
6.00, 66035408.00, -0.48
6.00, 66041888.00, 0.83
6.00, 66048368.00, 0.83
6.00, 66054848.00, 0.32
6.00, 66061332.00, -0.25
6.00, 66068656.00, -0.25
6.00, 66075136.00, -0.25
6.00, 66081616.00, -0.25
6.00, 66088100.00, -0.25
6.00, 66094584.00, -0.25
6.00, 66101892.00, -0.25
6.00, 66108372.00, -0.25
6.00, 66114852.00, -0.80
6.00, 66121320.00, -1.32
6.00, 66127804.00, -1.32
6.00, 66134284.00, -1.32
6.00, 66140768.00, -1.32
6.00, 66147248.00, -1.32
6.00, 66153728.00, -1.32
6.00, 66160536.00, -0.73
6.00, 66167016.00, -0.22
6.00, 66173500.00, 0.65
6.00, 66179980.00, 0.65
6.00, 66186464.00, 0.12
6.00, 66193320.00, 0.12
6.00, 66199800.00, -0.43
6.00, 66206280.00, -0.43
6.00, 66212744.00, -0.43
6.00, 66219228.00, -0.43
6.00, 66225708.00, -0.43
6.00, 66232188.00, -2.26
6.00, 66238672.00, -4.72
6.00, 66245152.00, -3.64
6.00, 66251960.00, -1.14
6.00, 66258440.00, -0.50
6.00, 66264924.00, -0.50
6.00, 66271408.00, -1.00
6.00, 66277888.00, -0.34
6.00, 66284744.00, 1.04
6.00, 66291224.00, 1.04
6.00, 66297704.00, 0.30
6.00, 66304184.00, -0.35
6.00, 66310668.00, -0.35
6.00, 66317988.00, -0.35
6.00, 66324468.00, -0.35
6.00, 66330948.00, -0.35
6.00, 66337428.00, -0.35
6.00, 66343888.00, -1.10
6.00, 66350372.00, -1.10
6.00, 66356852.00, -1.10
6.00, 66363336.00, -1.10
6.00, 66369816.00, -1.10
6.00, 66376624.00, -1.10
6.00, 66383108.00, -1.10
6.00, 66389592.00, -1.10
6.00, 66396072.00, -0.37
6.00, 66402552.00, -0.37
6.00, 66409396.00, -0.37
6.00, 66415880.00, 0.63
6.00, 66422360.00, 0.63
6.00, 66428840.00, -0.03
6.00, 66435312.00, -0.75
6.00, 66441792.00, -0.75
6.00, 66448272.00, -0.75
6.00, 66454752.00, -3.96
6.00, 66461232.00, -8.34
6.00, 66468048.00, -6.13
6.00, 66474528.00, -1.42
6.00, 66481012.00, -0.31
6.00, 66487492.00, -0.82
6.00, 66493972.00, -0.82
6.00, 66500824.00, -0.82
6.00, 66507304.00, -0.82
6.00, 66513788.00, -0.82
6.00, 66520268.00, -0.82
6.00, 66526752.00, -0.30
6.00, 66534056.00, -0.30
6.00, 66540536.00, -0.30
6.00, 66547024.00, -0.30
6.00, 66553504.00, -0.30
6.00, 66559984.00, -0.30
6.00, 66567304.00, -0.30
6.00, 66573784.00, -0.30
6.00, 66580264.00, -0.30
6.00, 66586728.00, -0.30
6.00, 66593208.00, -0.30
6.00, 66599688.00, -0.30
6.00, 66606172.00, -1.17
6.00, 66612652.00, -1.85
6.00, 66619136.00, -1.85
6.00, 66625936.00, -1.20
6.00, 66632416.00, -1.20
6.00, 66638896.00, -1.20
6.00, 66645380.00, -1.20
6.00, 66651860.00, -1.20
6.00, 66658704.00, -0.31
6.00, 66665188.00, -0.31
6.00, 66671668.00, -0.31
6.00, 66678144.00, -0.31
6.00, 66684624.00, -0.31
6.00, 66691108.00, -0.31
6.00, 66697588.00, -2.63
6.00, 66704072.00, -5.40
6.00, 66710552.00, -4.21
6.00, 66717360.00, -1.55
6.00, 66723840.00, -0.95
6.00, 66730320.00, -0.95
6.00, 66736804.00, -0.95
6.00, 66743284.00, -0.21
6.00, 66750128.00, 1.07
6.00, 66756612.00, 1.07
6.00, 66763096.00, 0.27
6.00, 66769576.00, -0.44
6.00, 66776056.00, -0.44
6.00, 66783368.00, -0.44
6.00, 66789848.00, -0.44
6.00, 66796332.00, -0.44
6.00, 66802812.00, -0.44
6.00, 66809276.00, -0.44
6.00, 66815760.00, -0.44
6.00, 66822240.00, -0.44
6.00, 66828720.00, -1.45
6.00, 66835204.00, -2.31
6.00, 66842008.00, -2.31
6.00, 66848488.00, -1.02
6.00, 66854972.00, -1.02
6.00, 66861452.00, -1.02
6.00, 66867936.00, -1.02
6.00, 66874788.00, -1.02
6.00, 66881272.00, 0.81
6.00, 66887752.00, 0.81
6.00, 66894232.00, 0.15
6.00, 66900712.00, -0.55
6.00, 66908024.00, -0.55
6.00, 66914508.00, -0.55
6.00, 66920988.00, -0.55
6.00, 66927468.00, -0.55
6.00, 66933952.00, -0.55
6.00, 66941264.00, -0.55
6.00, 66947744.00, -0.55
6.00, 66954224.00, -0.55
6.00, 66960696.00, -1.08
6.00, 66967176.00, -1.08
6.00, 66973656.00, -1.08
6.00, 66980140.00, -1.08
6.00, 66986620.00, -1.08
6.00, 66993104.00, -1.08
6.00, 66999904.00, -1.08
6.00, 67006384.00, -1.08
6.00, 67012864.00, 0.08
6.00, 67019348.00, 0.08
6.00, 67025828.00, 0.08
6.00, 67032680.00, 0.08
6.00, 67039160.00, 0.08
6.00, 67045640.00, -0.50
6.00, 67052104.00, -0.50
6.00, 67058588.00, -0.50
6.00, 67065068.00, -0.50
6.00, 67071552.00, -2.54
6.00, 67078032.00, -5.02
6.00, 67084516.00, -3.78
6.00, 67091312.00, -1.10
6.00, 67097796.00, -0.38
6.00, 67104280.00, -0.38
6.00, 67110760.00, -0.38
6.00, 67117240.00, -0.38
6.00, 67124088.00, 0.77
6.00, 67130568.00, 0.77
6.00, 67137048.00, 0.77
6.00, 67143528.00, -0.19
6.00, 67150008.00, -0.19
6.00, 67157320.00, -0.19
6.00, 67163808.00, -0.19
6.00, 67170288.00, -0.19
6.00, 67176768.00, -0.19
6.00, 67183232.00, -0.19
6.00, 67189720.00, -1.00
6.00, 67196200.00, -1.00
6.00, 67202680.00, -1.00
6.00, 67209160.00, -1.00
6.00, 67215968.00, -1.00
6.00, 67222448.00, -1.00
6.00, 67228936.00, -1.00
6.00, 67235416.00, -0.44
6.00, 67241896.00, -0.44
6.00, 67248736.00, -0.44
6.00, 67255216.00, 0.96
6.00, 67261696.00, 0.96
6.00, 67268176.00, 0.21
6.00, 67274640.00, -0.62
6.00, 67281128.00, -0.62
6.00, 67287608.00, -0.62
6.00, 67294088.00, -2.99
6.00, 67300568.00, -5.79
6.00, 67307368.00, -4.33
6.00, 67313856.00, -1.26
6.00, 67320336.00, -0.47
6.00, 67326816.00, -0.47
6.00, 67333296.00, -1.00
6.00, 67340152.00, -1.00
6.00, 67346632.00, -0.08
6.00, 67353120.00, -0.08
6.00, 67359600.00, -0.08
6.00, 67366080.00, -0.08
6.00, 67373392.00, -0.08
6.00, 67379872.00, -0.08
6.00, 67386352.00, -0.08
6.00, 67392832.00, -0.08
6.00, 67399320.00, -0.08
6.00, 67406624.00, -0.08
6.00, 67413104.00, -0.08
6.00, 67419584.00, -0.08
6.00, 67426048.00, -0.08
6.00, 67432536.00, -0.08
6.00, 67439016.00, -0.66
6.00, 67445496.00, -1.22
6.00, 67451976.00, -1.22
6.00, 67458464.00, -1.22
6.00, 67465264.00, -1.22
6.00, 67471744.00, -1.22
6.00, 67478224.00, -0.67
6.00, 67484704.00, -0.67
6.00, 67491192.00, -0.67
6.00, 67498040.00, -0.06
6.00, 67504520.00, -0.06
6.00, 67511008.00, 0.50
6.00, 67517472.00, 1.40
6.00, 67523952.00, 1.40
6.00, 67530440.00, -0.44
6.00, 67536920.00, -2.13
6.00, 67543400.00, -3.54
6.00, 67549880.00, -2.58
6.00, 67556704.00, -1.01
6.00, 67563184.00, -1.01
6.00, 67569664.00, -1.01
6.00, 67576144.00, -1.01
6.00, 67582632.00, -0.21
6.00, 67589480.00, 1.36
6.00, 67595960.00, 1.36
6.00, 67602440.00, 0.47
6.00, 67608928.00, -0.49
6.00, 67615408.00, -0.49
6.00, 67621888.00, -0.49
6.00, 67628352.00, -0.49
6.00, 67634832.00, -0.49
6.00, 67641312.00, -0.49
6.00, 67648144.00, -1.81
6.00, 67654632.00, -3.18
6.00, 67661112.00, -2.45
6.00, 67667592.00, -0.97
6.00, 67674072.00, -0.97
6.00, 67680928.00, -0.97
6.00, 67687408.00, -0.97
6.00, 67693896.00, -0.38
6.00, 67700376.00, 1.05
6.00, 67706856.00, 1.05
6.00, 67714192.00, 1.05
6.00, 67720672.00, 1.05
6.00, 67727152.00, 1.05
6.00, 67733640.00, 0.04
6.00, 67740120.00, 0.04
6.00, 67747408.00, 0.04
6.00, 67753888.00, 0.04
6.00, 67760368.00, 0.04
6.00, 67766848.00, 0.04
6.00, 67773328.00, 0.04
6.00, 67780648.00, 0.04
6.00, 67787128.00, 0.04
6.00, 67793608.00, -0.79
6.00, 67800080.00, -0.79
6.00, 67806560.00, -1.44
6.00, 67813040.00, -1.44
6.00, 67819520.00, -1.44
6.00, 67826000.00, -1.44
6.00, 67832488.00, -1.44
6.00, 67839288.00, -1.44
6.00, 67845776.00, -0.79
6.00, 67852256.00, -0.20
6.00, 67858736.00, -0.20
6.00, 67865216.00, -0.20
6.00, 67872072.00, -0.20
6.00, 67878552.00, -0.20
6.00, 67885032.00, -0.20
6.00, 67891496.00, -0.73
6.00, 67897976.00, -0.73
6.00, 67904456.00, -0.73
6.00, 67910936.00, -2.58
6.00, 67917424.00, -5.27
6.00, 67923904.00, -4.19
6.00, 67930704.00, -1.42
6.00, 67937184.00, -0.49
6.00, 67943664.00, -0.49
6.00, 67950152.00, -0.49
6.00, 67956632.00, -0.49
6.00, 67963480.00, 0.54
6.00, 67969960.00, 0.54
6.00, 67976440.00, 0.54
6.00, 67982920.00, -0.27
6.00, 67989400.00, -0.27
6.00, 67996728.00, -0.27
6.00, 68003208.00, -0.27
6.00, 68009688.00, -0.27
6.00, 68016168.00, -0.27
6.00, 68022624.00, -1.09
6.00, 68029112.00, -1.09
6.00, 68035592.00, -1.09
6.00, 68042072.00, -1.09
6.00, 68048552.00, -1.09
6.00, 68055360.00, -1.09
6.00, 68061840.00, -1.09
6.00, 68068320.00, -1.09
6.00, 68074808.00, -1.09
6.00, 68081288.00, -1.09
6.00, 68088152.00, -1.09
6.00, 68094632.00, 0.35
6.00, 68101120.00, 0.35
6.00, 68107600.00, 0.87
6.00, 68114064.00, 1.43
6.00, 68121392.00, 0.90
6.00, 68127872.00, -0.26
6.00, 68134344.00, -0.26
6.00, 68140824.00, -0.26
6.00, 68147304.00, -0.26
6.00, 68154616.00, -0.26
6.00, 68161096.00, -0.26
6.00, 68167576.00, -0.26
6.00, 68174056.00, -2.42
6.00, 68180536.00, -4.61
6.00, 68187864.00, -3.53
6.00, 68194336.00, -2.08
6.00, 68200816.00, -2.69
6.00, 68207296.00, -2.69
6.00, 68213776.00, -1.01
6.00, 68221096.00, -1.01
6.00, 68227576.00, -1.01
6.00, 68234056.00, -1.01
6.00, 68240544.00, -1.01
6.00, 68247024.00, -1.01
6.00, 68254336.00, -1.01
6.00, 68260816.00, -1.01
6.00, 68267296.00, -1.01
6.00, 68273776.00, -1.01
6.00, 68280256.00, -1.01
6.00, 68287568.00, 0.68
6.00, 68294056.00, 0.68
6.00, 68300528.00, 0.68
6.00, 68307016.00, 0.17
6.00, 68313496.00, 0.17
6.00, 68320808.00, 0.17
6.00, 68327288.00, 1.49
6.00, 68333768.00, 1.49
6.00, 68340248.00, 0.48
6.00, 68346720.00, -0.34
6.00, 68353208.00, -0.34
6.00, 68359688.00, -0.34
6.00, 68366168.00, -2.14
6.00, 68372648.00, -3.73
6.00, 68379456.00, -2.95
6.00, 68385936.00, -1.35
6.00, 68392416.00, -1.35
6.00, 68398896.00, -1.35
6.00, 68405376.00, -1.35
6.00, 68412216.00, -1.35
6.00, 68418696.00, -1.35
6.00, 68425176.00, -1.35
6.00, 68431656.00, -0.60
6.00, 68438144.00, -0.60
6.00, 68445448.00, -0.02
6.00, 68451936.00, -0.02
6.00, 68458416.00, -0.02
6.00, 68464896.00, -0.02
6.00, 68471376.00, -0.59
6.00, 68478696.00, -0.59
6.00, 68485184.00, -0.59
6.00, 68491664.00, -0.59
6.00, 68498128.00, -0.59
6.00, 68504608.00, -0.59
6.00, 68511088.00, -0.59
6.00, 68517568.00, -1.24
6.00, 68524048.00, -2.16
6.00, 68530528.00, -2.16
6.00, 68537336.00, -1.19
6.00, 68543824.00, -1.19
6.00, 68550304.00, -1.19
6.00, 68556784.00, -1.19
6.00, 68563264.00, -1.19
6.00, 68570120.00, -0.13
6.00, 68576600.00, -0.13
6.00, 68583080.00, -0.13
6.00, 68589560.00, -0.13
6.00, 68596048.00, -0.13
6.00, 68603360.00, -0.13
6.00, 68609848.00, -0.13
6.00, 68616328.00, -0.13
6.00, 68622808.00, -0.13
6.00, 68629296.00, -1.22
6.00, 68636608.00, -1.89
6.00, 68643088.00, -1.89
6.00, 68649552.00, -1.04
6.00, 68656040.00, -1.04
6.00, 68662520.00, -1.04
6.00, 68669008.00, -1.04
6.00, 68675488.00, -1.04
6.00, 68681968.00, -1.04
6.00, 68688448.00, -1.04
6.00, 68695248.00, -0.37
6.00, 68701728.00, 0.67
6.00, 68708208.00, 0.67
6.00, 68714688.00, 0.12
6.00, 68721168.00, -0.39
6.00, 68728024.00, -0.39
6.00, 68734504.00, -0.39
6.00, 68740968.00, -0.39
6.00, 68747448.00, -0.39
6.00, 68753928.00, -0.39
6.00, 68761232.00, -0.39
6.00, 68767712.00, -0.39
6.00, 68774192.00, -0.39
6.00, 68780680.00, -2.75
6.00, 68787160.00, -5.55
6.00, 68793640.00, -4.18
6.00, 68800120.00, -1.21
6.00, 68806608.00, -0.37
6.00, 68813088.00, -0.37
6.00, 68819880.00, -0.37
6.00, 68826360.00, -0.37
6.00, 68832840.00, 0.96
6.00, 68839328.00, 0.96
6.00, 68845808.00, 0.25
6.00, 68852648.00, -0.34
6.00, 68859128.00, -0.34
6.00, 68865608.00, -0.34
6.00, 68872080.00, -1.04
6.00, 68878560.00, -1.04
6.00, 68885040.00, -1.04
6.00, 68891520.00, -1.04
6.00, 68898008.00, -1.04
6.00, 68904488.00, -1.04
6.00, 68911296.00, -1.04
6.00, 68917776.00, -1.04
6.00, 68924256.00, 0.02
6.00, 68930736.00, 0.02
6.00, 68937216.00, 0.02
6.00, 68944072.00, 0.02
6.00, 68950552.00, 0.02
6.00, 68957032.00, -0.61
6.00, 68963496.00, -0.61
6.00, 68969976.00, -0.61
6.00, 68976456.00, -0.61
6.00, 68982944.00, -2.94
6.00, 68989424.00, -5.65
6.00, 68995904.00, -4.29
6.00, 69002712.00, -1.34
6.00, 69009192.00, -0.60
6.00, 69015672.00, -0.60
6.00, 69022152.00, -1.24
6.00, 69028632.00, -0.54
6.00, 69035480.00, 0.87
6.00, 69041960.00, 0.87
6.00, 69048448.00, 0.05
6.00, 69054928.00, -0.62
6.00, 69061408.00, -0.62
6.00, 69068720.00, -0.62
6.00, 69075200.00, -0.62
6.00, 69081680.00, -0.62
6.00, 69088160.00, -0.62
6.00, 69094624.00, -1.16
6.00, 69101952.00, -1.16
6.00, 69108432.00, -1.16
6.00, 69114896.00, -1.16
6.00, 69121376.00, -0.48
6.00, 69127856.00, -0.48
6.00, 69134344.00, -1.15
6.00, 69140824.00, -1.15
6.00, 69147304.00, -1.15
6.00, 69153784.00, -1.15
6.00, 69160592.00, -1.15
6.00, 69167072.00, -1.15
6.00, 69173552.00, -1.15
6.00, 69180040.00, -1.15
6.00, 69186520.00, -0.40
6.00, 69193376.00, -0.40
6.00, 69199856.00, -0.40
6.00, 69206352.00, -0.40
6.00, 69212832.00, -0.40
6.00, 69219312.00, -0.40
6.00, 69226624.00, -0.40
6.00, 69233104.00, -0.40
6.00, 69239584.00, -0.40
6.00, 69246064.00, -1.64
6.00, 69252544.00, -2.60
6.00, 69259024.00, -2.07
6.00, 69265512.00, -1.06
6.00, 69271992.00, -1.06
6.00, 69278480.00, -1.06
6.00, 69285288.00, -1.06
6.00, 69291768.00, -1.06
6.00, 69298256.00, 0.46
6.00, 69304736.00, 0.46
6.00, 69311216.00, -0.04
6.00, 69318072.00, -0.04
6.00, 69324552.00, -0.04
6.00, 69331032.00, -0.68
6.00, 69337496.00, -0.68
6.00, 69343976.00, -0.68
6.00, 69350456.00, -0.68
6.00, 69356944.00, -1.49
6.00, 69363424.00, -2.40
6.00, 69369904.00, -2.40
6.00, 69376720.00, -0.98
6.00, 69383200.00, -0.98
6.00, 69389680.00, -0.98
6.00, 69396160.00, -0.98
6.00, 69402640.00, -0.98
6.00, 69409504.00, -0.40
6.00, 69415984.00, -0.40
6.00, 69422464.00, -0.40
6.00, 69428944.00, -0.40
6.00, 69435424.00, -0.40
6.00, 69442744.00, -0.40
6.00, 69449232.00, -0.40
6.00, 69455712.00, -0.40
6.00, 69462192.00, -0.40
6.00, 69468680.00, -1.42
6.00, 69476000.00, -1.98
6.00, 69482480.00, -1.98
6.00, 69488952.00, -1.25
6.00, 69495432.00, -1.25
6.00, 69501912.00, -1.25
6.00, 69508392.00, -1.25
6.00, 69514872.00, -1.25
6.00, 69521360.00, -1.25
6.00, 69527840.00, -1.25
6.00, 69534640.00, -0.54
6.00, 69541120.00, 0.43
6.00, 69547600.00, 0.43
6.00, 69554088.00, 0.43
6.00, 69560568.00, -0.47
6.00, 69567424.00, -0.47
6.00, 69573904.00, -0.47
6.00, 69580368.00, -1.00
6.00, 69586848.00, -1.00
6.00, 69593328.00, -1.00
6.00, 69599808.00, -2.58
6.00, 69606288.00, -4.61
6.00, 69612776.00, -3.52
6.00, 69619256.00, -1.31
6.00, 69626080.00, -1.31
6.00, 69632560.00, -1.31
6.00, 69639040.00, -1.31
6.00, 69645520.00, -0.60
6.00, 69652000.00, 0.64
6.00, 69658856.00, 0.64
6.00, 69665336.00, 0.08
6.00, 69671816.00, 0.08
6.00, 69678296.00, 0.08
6.00, 69684784.00, 0.08
6.00, 69692096.00, 0.08
6.00, 69698584.00, 0.08
6.00, 69705064.00, -0.60
6.00, 69711536.00, -1.15
6.00, 69718024.00, -1.15
6.00, 69724504.00, -1.15
6.00, 69730984.00, -1.15
6.00, 69737472.00, -1.15
6.00, 69743952.00, -1.15
6.00, 69750760.00, -1.15
6.00, 69757240.00, -1.15
6.00, 69763720.00, -0.63
6.00, 69770200.00, -0.63
6.00, 69776680.00, -0.63
6.00, 69783536.00, -0.63
6.00, 69790016.00, -0.63
6.00, 69796496.00, -0.63
6.00, 69802960.00, -0.63
6.00, 69809440.00, -0.63
6.00, 69815920.00, -0.63
6.00, 69822400.00, -3.33
6.00, 69828888.00, -6.82
6.00, 69835368.00, -5.08
6.00, 69842176.00, -1.34
6.00, 69848656.00, -0.42
6.00, 69855136.00, -0.42
6.00, 69861624.00, -1.01
6.00, 69868112.00, -1.01
6.00, 69874952.00, 0.21
6.00, 69881440.00, 0.21
6.00, 69887920.00, 0.21
6.00, 69894400.00, 0.21
6.00, 69900880.00, 0.21
6.00, 69908192.00, -0.54
6.00, 69914672.00, -0.54
6.00, 69921152.00, -0.54
6.00, 69927632.00, -0.54
6.00, 69934096.00, -0.54
6.00, 69940576.00, -0.54
6.00, 69947064.00, -0.54
6.00, 69953544.00, -0.54
6.00, 69960024.00, -1.15
6.00, 69966832.00, -1.15
6.00, 69973320.00, -1.15
6.00, 69979800.00, -1.15
6.00, 69986280.00, -1.15
6.00, 69992760.00, -1.15
6.00, 69999608.00, -0.50
6.00, 70006096.00, 0.41
6.00, 70012576.00, 0.41
6.00, 70019056.00, -0.13
6.00, 70025528.00, -0.71
6.00, 70032848.00, -0.71
6.00, 70039328.00, -0.71
6.00, 70045800.00, -0.71
6.00, 70052280.00, -0.71
6.00, 70058760.00, -0.71
6.00, 70066072.00, -0.71
6.00, 70072552.00, -0.19
6.00, 70079040.00, -0.19
6.00, 70085520.00, -2.16
6.00, 70092000.00, -4.06
6.00, 70099312.00, -3.12
6.00, 70105792.00, -1.77
6.00, 70112272.00, -1.77
6.00, 70118752.00, -1.77
6.00, 70125240.00, -1.24
6.00, 70131720.00, -1.24
6.00, 70138200.00, -1.24
6.00, 70144680.00, -1.24
6.00, 70151160.00, -1.24
6.00, 70157968.00, -0.36
6.00, 70164456.00, -0.36
6.00, 70170936.00, -0.36
6.00, 70177408.00, -0.36
6.00, 70183888.00, -0.36
6.00, 70190752.00, -0.36
6.00, 70197216.00, -1.02
6.00, 70203696.00, -1.02
6.00, 70210176.00, -0.51
6.00, 70216664.00, -1.09
6.00, 70223984.00, -1.09
6.00, 70230472.00, -1.09
6.00, 70236952.00, -1.09
6.00, 70243432.00, -2.05
6.00, 70249912.00, -2.05
6.00, 70257232.00, -2.05
6.00, 70263712.00, -2.91
6.00, 70270192.00, -2.91
6.00, 70276680.00, -1.20
6.00, 70283160.00, -0.35
6.00, 70290488.00, 0.57
6.00, 70296968.00, 0.57
6.00, 70303448.00, 0.06
6.00, 70309928.00, -0.44
6.00, 70316408.00, -0.44
6.00, 70323736.00, -0.44
6.00, 70330216.00, -0.44
6.00, 70336696.00, -0.44
6.00, 70343176.00, -0.44
6.00, 70349656.00, -0.44
6.00, 70356984.00, -0.44
6.00, 70363464.00, -0.44
6.00, 70369952.00, -0.44
6.00, 70376432.00, -0.44
6.00, 70382912.00, -0.44
6.00, 70390232.00, -0.44
6.00, 70396712.00, -0.44
6.00, 70403192.00, -0.44
6.00, 70409656.00, -0.44
6.00, 70416136.00, -0.44
6.00, 70422624.00, -0.44
6.00, 70429104.00, -1.45
6.00, 70435584.00, -2.03
6.00, 70442064.00, -2.03
6.00, 70448864.00, -0.83
6.00, 70455344.00, -0.83
6.00, 70461824.00, -0.83
6.00, 70468304.00, -1.34
6.00, 70474784.00, -1.34
6.00, 70481632.00, -0.38
6.00, 70488112.00, -0.38
6.00, 70494592.00, -0.38
6.00, 70501064.00, -0.38
6.00, 70507552.00, -0.38
6.00, 70514032.00, -0.38
6.00, 70520512.00, -1.53
6.00, 70526992.00, -2.56
6.00, 70533472.00, -2.56
6.00, 70540248.00, -1.34
6.00, 70546728.00, -1.34
6.00, 70553208.00, -1.34
6.00, 70559696.00, -1.34
6.00, 70566176.00, -0.44
6.00, 70572992.00, 0.85
6.00, 70579480.00, 0.85
6.00, 70585960.00, 0.21
6.00, 70592440.00, -0.31
6.00, 70598920.00, -0.31
6.00, 70606192.00, -0.31
6.00, 70612680.00, -0.31
6.00, 70619160.00, -0.31
6.00, 70625640.00, -0.31
6.00, 70632104.00, -0.31
6.00, 70639392.00, -0.31
6.00, 70645872.00, -0.31
6.00, 70652336.00, -0.31
6.00, 70658816.00, -0.31
6.00, 70665296.00, -0.31
6.00, 70672584.00, -0.31
6.00, 70679064.00, -0.31
6.00, 70685544.00, -0.31
6.00, 70692024.00, -1.26
6.00, 70698512.00, -1.26
6.00, 70705792.00, -1.26
6.00, 70712272.00, -1.26
6.00, 70718752.00, -1.26
6.00, 70725232.00, -1.26
6.00, 70731712.00, -1.26
6.00, 70739000.00, -1.26
6.00, 70745480.00, -1.26
6.00, 70751960.00, -1.26
6.00, 70758440.00, -0.54
6.00, 70764928.00, 0.63
6.00, 70772208.00, 0.63
6.00, 70778696.00, 0.63
6.00, 70785176.00, 0.63
6.00, 70791656.00, 0.63
6.00, 70798136.00, 0.63
6.00, 70805408.00, -0.36
6.00, 70811888.00, -0.36
6.00, 70818368.00, -0.36
6.00, 70824848.00, -0.36
6.00, 70831328.00, -0.36
6.00, 70838608.00, -0.36
6.00, 70845088.00, -0.36
6.00, 70851568.00, -0.36
6.00, 70858048.00, -0.36
6.00, 70864520.00, -1.11
6.00, 70871808.00, -1.11
6.00, 70878288.00, -1.11
6.00, 70884752.00, -1.11
6.00, 70891232.00, -1.11
6.00, 70897720.00, -1.11
6.00, 70905000.00, -1.11
6.00, 70911480.00, -1.11
6.00, 70917968.00, -1.11
6.00, 70924448.00, -1.11
6.00, 70930928.00, -1.11
6.00, 70938224.00, -1.11
6.00, 70944704.00, -1.11
6.00, 70951192.00, -1.11
6.00, 70957672.00, -1.11
6.00, 70964152.00, -1.11
6.00, 70971432.00, -1.11
6.00, 70977920.00, -1.11
6.00, 70984400.00, -1.11
6.00, 70990888.00, -0.35
6.00, 70997368.00, 1.10
6.00, 71004640.00, 1.10
6.00, 71011120.00, 1.10
6.00, 71017600.00, 1.10
6.00, 71024080.00, 1.10
6.00, 71030560.00, 0.25
6.00, 71037848.00, -0.36
6.00, 71044328.00, -0.36
6.00, 71050808.00, -0.36
6.00, 71057280.00, -0.36
6.00, 71063760.00, -0.36
6.00, 71071040.00, -0.36
6.00, 71077512.00, -0.36
6.00, 71083992.00, -0.36
6.00, 71090480.00, -0.36
6.00, 71096976.00, -1.58
6.00, 71104232.00, -2.61
6.00, 71110720.00, -2.61
6.00, 71117200.00, -1.98
6.00, 71123680.00, -2.60
6.00, 71130168.00, -2.04
6.00, 71137432.00, -2.04
6.00, 71143912.00, -2.78
6.00, 71150400.00, -2.22
6.00, 71156880.00, -0.94
6.00, 71163360.00, -0.94
6.00, 71170672.00, -0.94
6.00, 71177152.00, -0.94
6.00, 71183632.00, -0.94
6.00, 71190112.00, -0.94
6.00, 71196600.00, -0.94
6.00, 71203880.00, -0.94
6.00, 71210360.00, -0.94
6.00, 71216840.00, -0.94
6.00, 71223320.00, -0.94
6.00, 71229808.00, 0.38
6.00, 71237104.00, 0.38
6.00, 71243584.00, 0.38
6.00, 71250072.00, 0.38
6.00, 71256552.00, 0.38
6.00, 71263032.00, 0.38
6.00, 71270328.00, -0.45
6.00, 71276808.00, -0.45
6.00, 71283288.00, -0.45
6.00, 71289760.00, -0.45
6.00, 71296240.00, -0.45
6.00, 71303528.00, -0.45
6.00, 71310000.00, -0.45
6.00, 71316480.00, -0.45
6.00, 71322960.00, -0.45
6.00, 71329440.00, -2.71
6.00, 71336736.00, -5.51
6.00, 71343216.00, -4.18
6.00, 71349704.00, -2.21
6.00, 71356184.00, -2.76
6.00, 71362664.00, -2.21
6.00, 71369952.00, -2.21
6.00, 71376432.00, -3.57
6.00, 71382920.00, -2.85
6.00, 71389400.00, -1.07
6.00, 71395880.00, -1.07
6.00, 71403160.00, -1.07
6.00, 71409640.00, -1.07
6.00, 71416120.00, -1.07
6.00, 71422600.00, -1.07
6.00, 71429080.00, -1.07
6.00, 71436376.00, -1.07
6.00, 71442856.00, -1.07
6.00, 71449344.00, -1.07
6.00, 71455824.00, -1.07
6.00, 71462304.00, -0.28
6.00, 71469584.00, -0.28
6.00, 71476064.00, -0.28
6.00, 71482544.00, -0.28
6.00, 71489032.00, -0.28
6.00, 71495512.00, -0.28
6.00, 71502792.00, -0.28
6.00, 71509272.00, -0.28
6.00, 71515752.00, -0.28
6.00, 71522216.00, -0.28
6.00, 71528696.00, -0.28
6.00, 71535176.00, -0.28
6.00, 71541656.00, -1.95
6.00, 71548144.00, -3.25
6.00, 71554624.00, -2.41
6.00, 71561408.00, -0.88
6.00, 71567888.00, -0.88
6.00, 71574368.00, -0.88
6.00, 71580848.00, -0.88
6.00, 71587328.00, -0.88
6.00, 71594152.00, -0.28
6.00, 71600632.00, -0.28
6.00, 71607112.00, -0.28
6.00, 71613592.00, -0.28
6.00, 71620080.00, -0.28
6.00, 71627360.00, -0.28
6.00, 71633840.00, -0.28
6.00, 71640320.00, -0.28
6.00, 71646800.00, -0.28
6.00, 71653280.00, -2.16
6.00, 71660568.00, -3.93
6.00, 71667048.00, -3.05
