,oldTime,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle,time
703,365.64,45.0,13.386666666666667,3.9148936170212782,0.26,0.0,180.0,365.64
704,366.093,45.0,13.386666666666667,3.872340425531913,0.26,0.0,180.0,366.093
705,366.545,45.0,13.386666666666667,3.9361702127659584,0.26,0.0,180.0,366.545
706,366.99800000000005,45.0,13.386666666666667,3.9574468085106385,0.26,0.0,180.0,366.99800000000005
707,367.45099999999996,45.0,13.386666666666667,3.893617021276597,0.26,0.0,180.0,367.45099999999996
708,367.904,45.0,13.386666666666667,4.0212765957446805,0.26,0.0,180.0,367.904
709,368.356,45.0,13.386666666666667,3.9148936170212782,0.18,0.0,180.0,368.356
710,368.809,45.0,13.386666666666667,4.0,0.26,0.0,180.0,368.809
711,369.26199999999994,45.0,13.386666666666667,3.9148936170212782,0.09,0.0,180.0,369.26199999999994
712,369.715,45.0,13.386666666666667,3.9574468085106385,0.09,0.0,180.0,369.715
713,370.167,45.0,13.386666666666667,3.872340425531913,0.26,0.0,180.0,370.167
714,370.62,45.0,13.386666666666667,3.9574468085106385,0.18,0.0,180.0,370.62
715,371.07300000000004,45.0,13.386666666666667,3.9574468085106385,0.09,0.0,180.0,371.07300000000004
716,371.526,45.0,13.386666666666667,4.0212765957446805,0.09,0.0,180.0,371.526
717,371.978,180.0,4.0,4.0212765957446805,0.09,0.0,180.0,371.978
718,372.431,180.0,4.0,3.9361702127659584,0.18,0.0,180.0,372.431
719,372.884,180.0,4.0,3.9361702127659584,0.09,0.0,180.0,372.884
720,373.337,180.0,4.0,3.9361702127659584,0.18,0.0,180.0,373.337
721,373.789,180.0,4.0,3.893617021276597,0.09,0.0,180.0,373.789
722,374.24199999999996,180.0,4.0,3.9361702127659584,0.09,0.0,180.0,374.24199999999996
723,374.69599999999997,180.0,4.0,3.9361702127659584,0.09,0.0,180.0,374.69599999999997
724,375.148,180.0,4.0,3.9148936170212782,0.18,0.0,180.0,375.148
725,375.601,180.0,4.0,3.872340425531913,0.09,0.0,180.0,375.601
726,376.353,180.0,4.0,4.0,0.09,0.0,180.0,376.353
727,376.806,180.0,4.0,4.0,0.09,0.0,180.0,376.806
728,377.26,180.0,4.0,3.893617021276597,0.09,0.0,180.0,377.26
729,377.712,180.0,4.0,3.9574468085106385,0.09,0.0,180.0,377.712
730,378.165,180.0,4.0,3.9574468085106385,0.0,0.0,180.0,378.165
731,378.61699999999996,180.0,4.0,3.872340425531913,0.0,0.0,180.0,378.61699999999996
732,379.07099999999997,180.0,4.0,3.9574468085106385,-0.09,0.0,180.0,379.07099999999997
733,379.523,180.0,4.0,3.97872340425532,0.0,0.0,180.0,379.523
734,379.976,180.0,4.0,3.9148936170212782,0.0,0.0,180.0,379.976
735,380.42800000000005,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,380.42800000000005
736,380.88199999999995,180.0,4.0,3.7021276595744688,0.0,0.0,180.0,380.88199999999995
737,381.334,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,381.334
738,381.787,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,381.787
739,382.23900000000003,180.0,4.0,3.9148936170212782,0.0,1.0,165.0,382.23900000000003
740,382.69300000000004,180.0,4.0,3.872340425531913,0.0,1.0,165.0,382.69300000000004
741,383.145,180.0,4.0,3.9574468085106385,0.0,1.0,165.0,383.145
742,383.598,180.0,4.0,3.9361702127659584,0.0,1.0,165.0,383.598
743,384.05,165.0,5.066666666666666,5.0638297872340425,0.53,1.0,165.0,384.05
744,384.504,165.0,5.066666666666666,4.829787234042554,0.35,1.0,165.0,384.504
745,384.957,165.0,5.066666666666666,4.872340425531915,0.53,1.0,165.0,384.957
746,385.409,165.0,5.066666666666666,4.8510638297872335,0.53,1.0,165.0,385.409
747,385.86199999999997,165.0,5.066666666666666,4.893617021276596,0.53,1.0,165.0,385.86199999999997
748,386.315,165.0,5.066666666666666,4.829787234042554,0.53,1.0,165.0,386.315
749,386.76800000000003,165.0,5.066666666666666,4.893617021276596,0.53,1.0,165.0,386.76800000000003
750,387.22,165.0,5.066666666666666,4.893617021276596,0.53,1.0,165.0,387.22
751,387.673,165.0,5.066666666666666,4.872340425531915,0.35,1.0,165.0,387.673
752,388.12699999999995,165.0,5.066666666666666,4.8510638297872335,0.35,1.0,165.0,388.12699999999995
753,388.579,165.0,5.066666666666666,4.957446808510639,0.35,1.0,165.0,388.579
754,389.032,165.0,5.066666666666666,4.9361702127659575,0.53,1.0,165.0,389.032
755,389.48400000000004,165.0,5.066666666666666,4.957446808510639,0.53,1.0,165.0,389.48400000000004
756,389.93800000000005,165.0,5.066666666666666,4.914893617021276,0.35,1.0,165.0,389.93800000000005
757,390.39,165.0,5.066666666666666,4.893617021276596,0.44,1.0,165.0,390.39
758,390.843,165.0,5.066666666666666,4.893617021276596,0.53,1.0,165.0,390.843
759,391.295,165.0,5.066666666666666,4.914893617021276,0.53,1.0,165.0,391.295
760,391.749,165.0,5.066666666666666,4.914893617021276,0.53,1.0,165.0,391.749
761,392.20099999999996,165.0,5.066666666666666,4.914893617021276,0.35,1.0,165.0,392.20099999999996
762,392.654,165.0,5.066666666666666,4.8510638297872335,0.44,1.0,165.0,392.654
763,393.106,165.0,5.066666666666666,4.9361702127659575,0.35,1.0,165.0,393.106
764,393.56,165.0,5.066666666666666,4.914893617021276,0.35,1.0,165.0,393.56
765,394.01300000000003,165.0,5.066666666666666,4.893617021276596,0.35,2.0,150.0,394.01300000000003
766,394.465,165.0,5.066666666666666,4.872340425531915,0.35,2.0,150.0,394.465
767,394.918,165.0,5.066666666666666,4.872340425531915,0.35,2.0,150.0,394.918
768,395.371,165.0,5.066666666666666,4.829787234042554,0.35,2.0,150.0,395.371
769,395.824,165.0,5.066666666666666,4.97872340425532,0.35,2.0,150.0,395.824
770,396.276,165.0,5.066666666666666,4.957446808510639,0.35,2.0,150.0,396.276
771,396.72900000000004,165.0,5.066666666666666,4.914893617021276,0.35,2.0,150.0,396.72900000000004
772,397.18199999999996,150.0,6.133333333333333,5.97872340425532,1.58,2.0,150.0,397.18199999999996
773,397.635,150.0,6.133333333333333,6.0638297872340425,1.41,2.0,150.0,397.635
774,398.087,150.0,6.133333333333333,6.0638297872340425,1.41,2.0,150.0,398.087
775,398.54,150.0,6.133333333333333,6.0,1.41,2.0,150.0,398.54
776,398.994,150.0,6.133333333333333,6.127659574468084,1.32,2.0,150.0,398.994
777,399.44599999999997,150.0,6.133333333333333,6.0,1.41,2.0,150.0,399.44599999999997
778,399.899,150.0,6.133333333333333,6.0212765957446805,1.32,2.0,150.0,399.899
779,400.351,150.0,6.133333333333333,6.0,1.32,2.0,150.0,400.351
780,400.805,150.0,6.133333333333333,6.148936170212767,1.23,2.0,150.0,400.805
781,401.25699999999995,150.0,6.133333333333333,6.0,1.23,2.0,150.0,401.25699999999995
782,401.71,150.0,6.133333333333333,6.127659574468084,1.32,2.0,150.0,401.71
783,402.162,150.0,6.133333333333333,6.042553191489361,1.23,2.0,150.0,402.162
784,402.616,150.0,6.133333333333333,6.0638297872340425,1.32,2.0,150.0,402.616
785,403.06800000000004,150.0,6.133333333333333,6.0212765957446805,1.32,2.0,150.0,403.06800000000004
786,403.52099999999996,150.0,6.133333333333333,6.148936170212767,1.32,2.0,150.0,403.52099999999996
787,403.973,150.0,6.133333333333333,6.127659574468084,1.32,2.0,150.0,403.973
788,404.42699999999996,150.0,6.133333333333333,6.0,1.32,2.0,150.0,404.42699999999996
789,404.879,150.0,6.133333333333333,6.0638297872340425,1.32,2.0,150.0,404.879
790,405.332,150.0,6.133333333333333,6.0638297872340425,1.41,2.0,150.0,405.332
791,405.784,150.0,6.133333333333333,6.0638297872340425,1.41,2.0,150.0,405.784
792,406.23800000000006,150.0,6.133333333333333,6.127659574468084,1.58,2.0,150.0,406.23800000000006
793,406.69,150.0,6.133333333333333,6.042553191489361,1.41,2.0,150.0,406.69
794,407.14300000000003,150.0,6.133333333333333,6.085106382978723,1.41,3.0,135.0,407.14300000000003
795,407.595,150.0,6.133333333333333,6.0212765957446805,1.58,3.0,135.0,407.595
796,408.04900000000004,150.0,6.133333333333333,6.1063829787234045,1.49,3.0,135.0,408.04900000000004
797,408.50199999999995,135.0,7.2,7.0212765957446805,2.55,3.0,135.0,408.50199999999995
798,408.954,135.0,7.2,7.085106382978723,2.64,3.0,135.0,408.954
799,409.407,135.0,7.2,7.1063829787234045,2.46,3.0,135.0,409.407
800,409.86,135.0,7.2,7.1063829787234045,2.64,3.0,135.0,409.86
801,410.31300000000005,135.0,7.2,7.1063829787234045,2.64,3.0,135.0,410.31300000000005
802,410.765,135.0,7.2,7.085106382978723,2.46,3.0,135.0,410.765
803,411.218,135.0,7.2,7.1063829787234045,2.46,3.0,135.0,411.218
804,411.671,135.0,7.2,7.085106382978723,2.64,3.0,135.0,411.671
805,412.12300000000005,135.0,7.2,7.0638297872340425,2.64,3.0,135.0,412.12300000000005
806,412.57599999999996,135.0,7.2,7.170212765957446,2.46,3.0,135.0,412.57599999999996
807,413.029,135.0,7.2,7.170212765957446,2.55,3.0,135.0,413.029
808,413.48199999999997,135.0,7.2,7.127659574468084,2.46,3.0,135.0,413.48199999999997
809,413.935,135.0,7.2,7.085106382978723,2.64,3.0,135.0,413.935
810,414.38699999999994,135.0,7.2,7.1063829787234045,2.55,3.0,135.0,414.38699999999994
811,414.841,135.0,7.2,7.1914893617021285,2.46,3.0,135.0,414.841
812,415.29400000000004,135.0,7.2,7.1063829787234045,2.64,3.0,135.0,415.29400000000004
813,415.746,135.0,7.2,7.1063829787234045,2.46,3.0,135.0,415.746
814,416.199,135.0,7.2,7.127659574468084,2.46,3.0,135.0,416.199
815,416.652,135.0,7.2,7.1063829787234045,2.46,3.0,135.0,416.652
816,417.105,135.0,7.2,7.085106382978723,2.46,3.0,135.0,417.105
817,417.55800000000005,135.0,7.2,7.085106382978723,2.46,3.0,135.0,417.55800000000005
818,418.01,135.0,7.2,7.127659574468084,2.37,3.0,135.0,418.01
819,418.464,135.0,7.2,7.127659574468084,2.37,4.0,120.0,418.464
820,418.917,135.0,7.2,7.1063829787234045,2.46,4.0,120.0,418.917
821,419.369,135.0,7.2,7.127659574468084,2.37,4.0,120.0,419.369
822,419.82199999999995,120.0,8.266666666666666,8.127659574468085,3.43,4.0,120.0,419.82199999999995
823,420.275,120.0,8.266666666666666,8.085106382978722,3.43,4.0,120.0,420.275
824,420.728,120.0,8.266666666666666,8.042553191489361,3.25,4.0,120.0,420.728
825,421.181,120.0,8.266666666666666,8.085106382978722,3.43,4.0,120.0,421.181
826,421.63300000000004,120.0,8.266666666666666,8.148936170212767,3.43,4.0,120.0,421.63300000000004
827,422.086,120.0,8.266666666666666,8.127659574468085,3.43,4.0,120.0,422.086
828,422.54,120.0,8.266666666666666,8.042553191489361,3.25,4.0,120.0,422.54
829,422.99199999999996,120.0,8.266666666666666,8.127659574468085,3.25,4.0,120.0,422.99199999999996
830,423.445,120.0,8.266666666666666,8.148936170212767,3.25,4.0,120.0,423.445
831,423.898,120.0,8.266666666666666,8.170212765957446,3.25,4.0,120.0,423.898
832,424.351,120.0,8.266666666666666,8.127659574468085,3.25,4.0,120.0,424.351
833,424.80300000000005,120.0,8.266666666666666,8.148936170212767,3.34,4.0,120.0,424.80300000000005
834,425.256,120.0,8.266666666666666,8.106382978723406,3.25,4.0,120.0,425.256
835,425.709,120.0,8.266666666666666,8.085106382978722,3.34,4.0,120.0,425.709
836,426.162,120.0,8.266666666666666,8.02127659574468,3.25,4.0,120.0,426.162
837,426.61400000000003,120.0,8.266666666666666,8.085106382978722,3.16,4.0,120.0,426.61400000000003
838,427.06800000000004,120.0,8.266666666666666,8.191489361702127,3.16,4.0,120.0,427.06800000000004
839,427.52,120.0,8.266666666666666,8.085106382978722,3.16,4.0,120.0,427.52
840,427.973,120.0,8.266666666666666,8.085106382978722,3.25,4.0,120.0,427.973
841,428.425,120.0,8.266666666666666,8.127659574468085,3.25,4.0,120.0,428.425
842,428.879,120.0,8.266666666666666,8.170212765957446,3.25,4.0,120.0,428.879
843,429.33099999999996,120.0,8.266666666666666,8.170212765957446,3.25,4.0,120.0,429.33099999999996
844,429.784,120.0,8.266666666666666,8.063829787234043,3.25,5.0,105.0,429.784
845,430.23699999999997,105.0,9.333333333333332,8.191489361702127,3.25,5.0,105.0,430.23699999999997
846,430.69,105.0,9.333333333333332,9.02127659574468,3.78,5.0,105.0,430.69
847,431.142,105.0,9.333333333333332,9.04255319148936,3.87,5.0,105.0,431.142
848,431.595,105.0,9.333333333333332,8.936170212765957,3.78,5.0,105.0,431.595
849,432.048,105.0,9.333333333333332,9.170212765957444,3.87,5.0,105.0,432.048
850,432.501,105.0,9.333333333333332,9.127659574468085,3.87,5.0,105.0,432.501
851,432.95300000000003,105.0,9.333333333333332,9.191489361702127,3.87,5.0,105.0,432.95300000000003
852,433.406,105.0,9.333333333333332,9.148936170212766,3.87,5.0,105.0,433.406
853,433.85900000000004,105.0,9.333333333333332,9.170212765957444,3.87,5.0,105.0,433.85900000000004
854,434.31199999999995,105.0,9.333333333333332,9.23404255319149,3.69,5.0,105.0,434.31199999999995
855,434.764,105.0,9.333333333333332,9.23404255319149,3.69,5.0,105.0,434.764
856,435.217,105.0,9.333333333333332,9.170212765957444,3.69,5.0,105.0,435.217
857,435.671,105.0,9.333333333333332,9.191489361702127,3.69,5.0,105.0,435.671
858,436.12300000000005,105.0,9.333333333333332,9.212765957446807,3.69,5.0,105.0,436.12300000000005
859,436.57599999999996,105.0,9.333333333333332,9.212765957446807,3.52,5.0,105.0,436.57599999999996
860,437.029,105.0,9.333333333333332,9.212765957446807,3.6,5.0,105.0,437.029
861,437.48199999999997,105.0,9.333333333333332,9.191489361702127,3.52,5.0,105.0,437.48199999999997
862,437.935,105.0,9.333333333333332,9.212765957446807,3.52,5.0,105.0,437.935
863,438.38699999999994,105.0,9.333333333333332,9.127659574468085,3.52,5.0,105.0,438.38699999999994
864,438.841,105.0,9.333333333333332,9.191489361702127,3.52,5.0,105.0,438.841
865,439.29400000000004,105.0,9.333333333333332,9.23404255319149,3.52,5.0,105.0,439.29400000000004
866,439.74699999999996,105.0,9.333333333333332,9.170212765957444,3.6,5.0,105.0,439.74699999999996
867,440.199,105.0,9.333333333333332,9.212765957446807,3.6,5.0,105.0,440.199
868,440.653,105.0,9.333333333333332,9.276595744680849,3.6,6.0,90.0,440.653
869,441.106,105.0,9.333333333333332,9.191489361702127,3.6,6.0,90.0,441.106
870,441.55800000000005,90.0,10.4,9.74468085106383,4.13,6.0,90.0,441.55800000000005
871,442.01099999999997,90.0,10.4,10.127659574468085,4.22,6.0,90.0,442.01099999999997
872,442.464,90.0,10.4,10.063829787234043,4.39,6.0,90.0,442.464
873,442.917,90.0,10.4,10.212765957446807,4.39,6.0,90.0,442.917
874,443.37,90.0,10.4,10.23404255319149,4.66,6.0,90.0,443.37
875,443.82199999999995,90.0,10.4,10.191489361702127,4.92,6.0,90.0,443.82199999999995
876,444.276,90.0,10.4,10.340425531914894,4.75,6.0,90.0,444.276
877,444.728,90.0,10.4,10.23404255319149,4.22,6.0,90.0,444.728
878,445.181,90.0,10.4,10.25531914893617,4.22,6.0,90.0,445.181
879,445.63300000000004,90.0,10.4,10.25531914893617,4.22,6.0,90.0,445.63300000000004
880,446.087,90.0,10.4,10.297872340425533,4.39,6.0,90.0,446.087
881,446.539,90.0,10.4,10.297872340425533,4.22,6.0,90.0,446.539
882,446.99199999999996,90.0,10.4,10.297872340425533,4.22,6.0,90.0,446.99199999999996
883,447.445,90.0,10.4,10.297872340425533,4.13,6.0,90.0,447.445
884,447.899,90.0,10.4,10.25531914893617,4.39,6.0,90.0,447.899
885,448.351,90.0,10.4,10.191489361702127,4.39,6.0,90.0,448.351
886,448.80400000000003,90.0,10.4,10.212765957446807,4.22,6.0,90.0,448.80400000000003
887,449.25699999999995,90.0,10.4,10.191489361702127,4.22,6.0,90.0,449.25699999999995
888,449.71,90.0,10.4,10.319148936170214,4.22,6.0,90.0,449.71
889,450.162,90.0,10.4,10.25531914893617,4.22,6.0,90.0,450.162
890,450.615,90.0,10.4,10.319148936170214,4.22,6.0,90.0,450.615
891,451.06800000000004,90.0,10.4,10.212765957446807,4.13,6.0,90.0,451.06800000000004
892,451.52,90.0,10.4,10.23404255319149,4.13,7.0,75.0,451.52
893,451.973,90.0,10.4,10.148936170212766,4.13,7.0,75.0,451.973
894,452.426,90.0,10.4,10.25531914893617,4.13,7.0,75.0,452.426
895,452.879,75.0,11.466666666666667,11.212765957446807,5.19,7.0,75.0,452.879
896,453.33099999999996,75.0,11.466666666666667,11.297872340425535,5.19,7.0,75.0,453.33099999999996
897,453.784,75.0,11.466666666666667,11.106382978723405,5.1,7.0,75.0,453.784
898,454.23699999999997,75.0,11.466666666666667,11.340425531914894,5.19,7.0,75.0,454.23699999999997
899,454.69,75.0,11.466666666666667,11.23404255319149,5.19,7.0,75.0,454.69
900,455.142,75.0,11.466666666666667,11.340425531914894,5.19,7.0,75.0,455.142
901,455.596,75.0,11.466666666666667,11.27659574468085,5.19,7.0,75.0,455.596
902,456.04900000000004,75.0,11.466666666666667,11.340425531914894,5.1,7.0,75.0,456.04900000000004
903,456.50199999999995,75.0,11.466666666666667,11.361702127659573,5.01,7.0,75.0,456.50199999999995
904,456.954,75.0,11.466666666666667,11.340425531914894,5.01,7.0,75.0,456.954
905,457.408,75.0,11.466666666666667,11.340425531914894,5.01,7.0,75.0,457.408
906,457.861,75.0,11.466666666666667,11.27659574468085,5.1,7.0,75.0,457.861
907,458.31300000000005,75.0,11.466666666666667,11.319148936170215,5.01,7.0,75.0,458.31300000000005
908,458.76599999999996,75.0,11.466666666666667,11.27659574468085,5.01,7.0,75.0,458.76599999999996
909,459.219,75.0,11.466666666666667,11.340425531914894,5.01,7.0,75.0,459.219
910,459.673,75.0,11.466666666666667,11.319148936170215,5.01,7.0,75.0,459.673
911,460.125,75.0,11.466666666666667,11.340425531914894,4.92,7.0,75.0,460.125
912,460.57800000000003,75.0,11.466666666666667,11.27659574468085,4.92,7.0,75.0,460.57800000000003
913,461.031,75.0,11.466666666666667,11.212765957446807,4.92,7.0,75.0,461.031
914,461.48400000000004,75.0,11.466666666666667,11.297872340425535,4.92,7.0,75.0,461.48400000000004
915,461.936,75.0,11.466666666666667,11.255319148936168,4.75,7.0,75.0,461.936
916,462.389,75.0,11.466666666666667,11.361702127659573,4.92,7.0,75.0,462.389
917,462.842,75.0,11.466666666666667,11.27659574468085,4.92,8.0,60.0,462.842
918,463.29400000000004,75.0,11.466666666666667,11.319148936170215,4.83,8.0,60.0,463.29400000000004
919,463.74699999999996,75.0,11.466666666666667,11.361702127659573,4.92,8.0,60.0,463.74699999999996
920,464.20099999999996,75.0,11.466666666666667,11.297872340425535,5.01,8.0,60.0,464.20099999999996
921,464.653,75.0,11.466666666666667,11.297872340425535,4.92,8.0,60.0,464.653
922,465.106,60.0,12.32,11.957446808510639,5.8,8.0,60.0,465.106
923,465.55800000000005,60.0,12.32,11.957446808510639,5.8,8.0,60.0,465.55800000000005
924,466.01099999999997,60.0,12.32,12.148936170212766,5.8,8.0,60.0,466.01099999999997
925,466.464,60.0,12.32,12.255319148936168,5.98,8.0,60.0,466.464
926,466.916,60.0,12.32,12.170212765957446,5.98,8.0,60.0,466.916
927,467.37,60.0,12.32,12.255319148936168,5.8,8.0,60.0,467.37
928,467.82199999999995,60.0,12.32,12.23404255319149,5.98,8.0,60.0,467.82199999999995
929,468.275,60.0,12.32,12.191489361702127,6.06,8.0,60.0,468.275
930,468.727,60.0,12.32,12.23404255319149,5.8,8.0,60.0,468.727
931,469.181,60.0,12.32,12.255319148936168,5.98,8.0,60.0,469.181
932,469.63300000000004,60.0,12.32,12.127659574468085,5.8,8.0,60.0,469.63300000000004
933,470.086,60.0,12.32,12.170212765957446,5.54,8.0,60.0,470.086
934,470.539,60.0,12.32,12.27659574468085,5.36,8.0,60.0,470.539
935,470.99199999999996,60.0,12.32,12.191489361702127,5.45,8.0,60.0,470.99199999999996
936,471.445,60.0,12.32,12.297872340425535,5.27,8.0,60.0,471.445
937,471.897,60.0,12.32,12.148936170212766,5.27,8.0,60.0,471.897
938,472.351,60.0,12.32,12.148936170212766,5.45,8.0,60.0,472.351
939,472.80400000000003,60.0,12.32,12.297872340425535,5.45,8.0,60.0,472.80400000000003
940,473.25699999999995,60.0,12.32,12.255319148936168,5.36,8.0,60.0,473.25699999999995
941,473.709,60.0,12.32,12.212765957446807,5.27,8.0,60.0,473.709
942,474.163,60.0,12.32,12.27659574468085,5.45,8.0,60.0,474.163
943,474.616,60.0,12.32,12.191489361702127,5.45,8.0,60.0,474.616
944,475.069,60.0,12.32,12.191489361702127,5.36,9.0,45.0,475.069
945,475.52099999999996,60.0,12.32,12.127659574468085,5.45,9.0,45.0,475.52099999999996
946,475.975,60.0,12.32,12.191489361702127,5.45,9.0,45.0,475.975
947,476.42699999999996,60.0,12.32,12.212765957446807,5.45,9.0,45.0,476.42699999999996
948,476.88,45.0,13.386666666666667,12.468085106382981,5.89,9.0,45.0,476.88
949,477.332,45.0,13.386666666666667,13.042553191489361,6.5,9.0,45.0,477.332
950,477.785,45.0,13.386666666666667,13.0,6.33,9.0,45.0,477.785
951,478.23800000000006,45.0,13.386666666666667,12.957446808510639,6.5,9.0,45.0,478.23800000000006
952,478.69,45.0,13.386666666666667,13.212765957446807,6.77,9.0,45.0,478.69
953,479.144,45.0,13.386666666666667,13.297872340425535,6.77,9.0,45.0,479.144
954,479.596,45.0,13.386666666666667,13.297872340425535,6.59,9.0,45.0,479.596
955,480.04900000000004,45.0,13.386666666666667,13.212765957446807,6.77,9.0,45.0,480.04900000000004
956,480.50199999999995,45.0,13.386666666666667,13.297872340425535,6.68,9.0,45.0,480.50199999999995
957,480.955,45.0,13.386666666666667,13.255319148936168,6.59,9.0,45.0,480.955
958,481.407,45.0,13.386666666666667,13.319148936170214,6.68,9.0,45.0,481.407
959,481.86,45.0,13.386666666666667,13.255319148936168,6.59,9.0,45.0,481.86
960,482.31300000000005,45.0,13.386666666666667,13.191489361702127,6.42,9.0,45.0,482.31300000000005
961,482.76599999999996,45.0,13.386666666666667,13.27659574468085,6.5,9.0,45.0,482.76599999999996
962,483.218,45.0,13.386666666666667,13.297872340425535,6.5,9.0,45.0,483.218
963,483.671,45.0,13.386666666666667,13.297872340425535,6.5,9.0,45.0,483.671
964,484.124,45.0,13.386666666666667,13.319148936170214,6.42,9.0,45.0,484.124
965,484.577,45.0,13.386666666666667,13.27659574468085,6.33,9.0,45.0,484.577
966,485.029,45.0,13.386666666666667,13.23404255319149,6.33,9.0,45.0,485.029
967,485.483,45.0,13.386666666666667,13.27659574468085,6.33,9.0,45.0,485.483
968,485.935,45.0,13.386666666666667,13.340425531914892,6.59,9.0,45.0,485.935
969,486.38800000000003,45.0,13.386666666666667,13.255319148936168,6.42,9.0,45.0,486.38800000000003
970,486.841,45.0,13.386666666666667,13.27659574468085,6.33,0.0,180.0,486.841
971,487.29400000000004,45.0,13.386666666666667,13.319148936170214,6.33,0.0,180.0,487.29400000000004
972,487.746,45.0,13.386666666666667,13.27659574468085,6.33,0.0,180.0,487.746
973,488.199,45.0,13.386666666666667,13.212765957446807,6.24,0.0,180.0,488.199
974,488.652,45.0,13.386666666666667,13.297872340425535,5.98,0.0,180.0,488.652
975,489.10400000000004,45.0,13.386666666666667,13.23404255319149,6.06,0.0,180.0,489.10400000000004
976,114.95700000000001,180.0,4.0,3.893617021276597,0.0,0.0,180.0,604.061
977,115.40899999999999,180.0,4.0,3.872340425531913,0.0,0.0,180.0,604.513
978,115.86200000000001,180.0,4.0,3.872340425531913,0.09,0.0,180.0,604.966
979,116.315,180.0,4.0,3.97872340425532,0.09,0.0,180.0,605.4190000000001
980,116.76799999999999,180.0,4.0,3.8510638297872326,0.09,0.0,180.0,605.8720000000001
981,117.22,180.0,4.0,3.872340425531913,0.26,0.0,180.0,606.3240000000001
982,117.67299999999999,180.0,4.0,3.9148936170212782,0.09,0.0,180.0,606.777
983,118.126,180.0,4.0,3.872340425531913,0.09,0.0,180.0,607.23
984,118.579,180.0,4.0,3.8510638297872326,0.09,0.0,180.0,607.683
985,119.031,180.0,4.0,3.808510638297872,0.09,0.0,180.0,608.135
986,119.484,180.0,4.0,3.872340425531913,0.09,0.0,180.0,608.5880000000001
987,119.93700000000001,180.0,4.0,3.9574468085106385,0.09,0.0,180.0,609.041
988,120.39,180.0,4.0,3.8297872340425516,0.26,0.0,180.0,609.494
989,120.84200000000001,180.0,4.0,3.8510638297872326,0.26,0.0,180.0,609.946
990,121.295,180.0,4.0,3.893617021276597,0.09,0.0,180.0,610.399
991,121.74799999999999,180.0,4.0,3.808510638297872,0.26,0.0,180.0,610.8520000000001
992,122.20100000000001,180.0,4.0,3.8297872340425516,0.26,0.0,180.0,611.3050000000001
993,122.65299999999999,180.0,4.0,3.9361702127659584,0.09,0.0,180.0,611.7570000000001
994,123.10600000000001,180.0,4.0,3.893617021276597,0.09,0.0,180.0,612.21
995,123.559,180.0,4.0,3.7872340425531914,0.09,0.0,180.0,612.663
996,124.012,180.0,4.0,3.9148936170212782,-0.09,0.0,180.0,613.116
997,124.464,180.0,4.0,3.872340425531913,0.0,0.0,180.0,613.568
998,124.917,180.0,4.0,3.8297872340425516,0.0,0.0,180.0,614.0210000000001
999,125.37100000000001,180.0,4.0,3.7659574468085104,0.0,0.0,180.0,614.475
1000,125.823,180.0,4.0,3.893617021276597,0.0,0.0,180.0,614.927
1001,126.27600000000001,180.0,4.0,3.8297872340425516,0.0,0.0,180.0,615.3800000000001
1002,126.729,180.0,4.0,3.808510638297872,0.0,0.0,180.0,615.8330000000001
1003,127.182,180.0,4.0,3.893617021276597,-0.09,0.0,180.0,616.2860000000001
1004,127.634,180.0,4.0,3.8297872340425516,-0.18,0.0,180.0,616.738
1005,128.08700000000002,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,617.191
1006,128.54,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,617.644
1007,128.993,180.0,4.0,3.9148936170212782,0.0,0.0,180.0,618.097
1008,129.446,180.0,4.0,3.893617021276597,0.0,0.0,180.0,618.5500000000001
1009,129.898,180.0,4.0,3.8297872340425516,-0.09,0.0,180.0,619.0020000000001
1010,130.351,180.0,4.0,3.893617021276597,0.0,0.0,180.0,619.455
1011,130.804,180.0,4.0,3.893617021276597,-0.09,0.0,180.0,619.908
1012,131.257,180.0,4.0,3.9574468085106385,0.0,0.0,180.0,620.3610000000001
1013,131.709,180.0,4.0,3.872340425531913,-0.18,0.0,180.0,620.8130000000001
1014,132.162,180.0,4.0,3.8510638297872326,0.0,0.0,180.0,621.2660000000001
1015,132.616,180.0,4.0,3.8297872340425516,0.0,0.0,180.0,621.72
1016,133.06799999999998,180.0,4.0,3.8510638297872326,0.0,0.0,180.0,622.172
1017,133.52100000000002,180.0,4.0,3.9361702127659584,0.0,0.0,180.0,622.625
1018,133.974,180.0,4.0,3.893617021276597,-0.18,0.0,180.0,623.078
1019,134.42700000000002,180.0,4.0,3.8297872340425516,-0.18,0.0,180.0,623.5310000000001
1020,134.879,180.0,4.0,3.893617021276597,-0.18,0.0,180.0,623.9830000000001
1021,135.332,180.0,4.0,3.9148936170212782,-0.18,0.0,180.0,624.436
1022,135.785,180.0,4.0,3.9148936170212782,-0.18,0.0,180.0,624.889
1023,136.238,180.0,4.0,3.9574468085106385,-0.18,0.0,180.0,625.3420000000001
1024,136.69,180.0,4.0,3.9361702127659584,-0.26,0.0,180.0,625.7940000000001
1025,137.143,180.0,4.0,3.893617021276597,-0.26,0.0,180.0,626.2470000000001
1026,137.596,180.0,4.0,4.0,-0.26,0.0,180.0,626.7
